"","...6","...7","...8","Total_Reading","DateTime"
"1",1,1,0,433671.648,2024-01-01 00:00:00
"2",1,1,1,408388.611,2024-01-01 01:00:00
"3",1,1,2,397242.45,2024-01-01 02:00:00
"4",1,1,3,373994.846,2024-01-01 03:00:00
"5",1,1,4,351680.207,2024-01-01 04:00:00
"6",1,1,5,329482.535,2024-01-01 05:00:00
"7",1,1,6,308837.378,2024-01-01 06:00:00
"8",1,1,7,312558.899,2024-01-01 07:00:00
"9",1,1,8,342900.011,2024-01-01 08:00:00
"10",1,1,9,405548.413,2024-01-01 09:00:00
"11",1,1,10,455468.308,2024-01-01 10:00:00
"12",1,1,11,486888.937,2024-01-01 11:00:00
"13",1,1,12,504094.189,2024-01-01 12:00:00
"14",1,1,13,526704.956,2024-01-01 13:00:00
"15",1,1,14,501309.808,2024-01-01 14:00:00
"16",1,1,15,519700.486,2024-01-01 15:00:00
"17",1,1,16,573136.223,2024-01-01 16:00:00
"18",1,1,17,630467.664,2024-01-01 17:00:00
"19",1,1,18,638809.524,2024-01-01 18:00:00
"20",1,1,19,562311.802,2024-01-01 19:00:00
"21",1,1,20,508764.827,2024-01-01 20:00:00
"22",1,1,21,476790.866,2024-01-01 21:00:00
"23",1,1,22,429173.143,2024-01-01 22:00:00
"24",1,1,23,402928.085,2024-01-01 23:00:00
"25",1,2,0,389100.381,2024-01-02 00:00:00
"26",1,2,1,382516.705,2024-01-02 01:00:00
"27",1,2,2,362747.748,2024-01-02 02:00:00
"28",1,2,3,334134.871,2024-01-02 03:00:00
"29",1,2,4,304262.451,2024-01-02 04:00:00
"30",1,2,5,313031.399,2024-01-02 05:00:00
"31",1,2,6,327808.633,2024-01-02 06:00:00
"32",1,2,7,355594.732,2024-01-02 07:00:00
"33",1,2,8,387427.266,2024-01-02 08:00:00
"34",1,2,9,414890.401,2024-01-02 09:00:00
"35",1,2,10,453591.356,2024-01-02 10:00:00
"36",1,2,11,456856.092,2024-01-02 11:00:00
"37",1,2,12,464124.02,2024-01-02 12:00:00
"38",1,2,13,472141.506,2024-01-02 13:00:00
"39",1,2,14,474076.098,2024-01-02 14:00:00
"40",1,2,15,503207.984,2024-01-02 15:00:00
"41",1,2,16,580031.91,2024-01-02 16:00:00
"42",1,2,17,702901.465,2024-01-02 17:00:00
"43",1,2,18,730562.287,2024-01-02 18:00:00
"44",1,2,19,654873.009,2024-01-02 19:00:00
"45",1,2,20,580633.982,2024-01-02 20:00:00
"46",1,2,21,552171.651,2024-01-02 21:00:00
"47",1,2,22,507020.193,2024-01-02 22:00:00
"48",1,2,23,465129.104,2024-01-02 23:00:00
"49",1,3,0,472772.107,2024-01-03 00:00:00
"50",1,3,1,495564.609,2024-01-03 01:00:00
"51",1,3,2,467446.412,2024-01-03 02:00:00
"52",1,3,3,428558.03,2024-01-03 03:00:00
"53",1,3,4,388372.156,2024-01-03 04:00:00
"54",1,3,5,368840.148,2024-01-03 05:00:00
"55",1,3,6,403087.832,2024-01-03 06:00:00
"56",1,3,7,419270.171,2024-01-03 07:00:00
"57",1,3,8,453252.876,2024-01-03 08:00:00
"58",1,3,9,462329.123,2024-01-03 09:00:00
"59",1,3,10,472711.793,2024-01-03 10:00:00
"60",1,3,11,488564.807,2024-01-03 11:00:00
"61",1,3,12,505992.849,2024-01-03 12:00:00
"62",1,3,13,499954.878,2024-01-03 13:00:00
"63",1,3,14,510980.457,2024-01-03 14:00:00
"64",1,3,15,535559.257,2024-01-03 15:00:00
"65",1,3,16,639482.917,2024-01-03 16:00:00
"66",1,3,17,748305.96,2024-01-03 17:00:00
"67",1,3,18,719213.538,2024-01-03 18:00:00
"68",1,3,19,640494.264,2024-01-03 19:00:00
"69",1,3,20,581525.779,2024-01-03 20:00:00
"70",1,3,21,533661.652,2024-01-03 21:00:00
"71",1,3,22,481235.083,2024-01-03 22:00:00
"72",1,3,23,457367.911,2024-01-03 23:00:00
"73",1,4,0,447037.716,2024-01-04 00:00:00
"74",1,4,1,469686.475,2024-01-04 01:00:00
"75",1,4,2,440665.515,2024-01-04 02:00:00
"76",1,4,3,401678.494,2024-01-04 03:00:00
"77",1,4,4,371674.052,2024-01-04 04:00:00
"78",1,4,5,368593.164,2024-01-04 05:00:00
"79",1,4,6,425592.042,2024-01-04 06:00:00
"80",1,4,7,457132.089,2024-01-04 07:00:00
"81",1,4,8,468889.626,2024-01-04 08:00:00
"82",1,4,9,492552.082,2024-01-04 09:00:00
"83",1,4,10,472552.323,2024-01-04 10:00:00
"84",1,4,11,486175.617,2024-01-04 11:00:00
"85",1,4,12,490902.071,2024-01-04 12:00:00
"86",1,4,13,504877.804,2024-01-04 13:00:00
"87",1,4,14,476893.602,2024-01-04 14:00:00
"88",1,4,15,497275.743,2024-01-04 15:00:00
"89",1,4,16,594722.891,2024-01-04 16:00:00
"90",1,4,17,721355.321,2024-01-04 17:00:00
"91",1,4,18,720516.311,2024-01-04 18:00:00
"92",1,4,19,643599.782,2024-01-04 19:00:00
"93",1,4,20,589328.528,2024-01-04 20:00:00
"94",1,4,21,556357.252,2024-01-04 21:00:00
"95",1,4,22,505102.369,2024-01-04 22:00:00
"96",1,4,23,451895.334,2024-01-04 23:00:00
"97",1,5,0,479692.608,2024-01-05 00:00:00
"98",1,5,1,476946.915,2024-01-05 01:00:00
"99",1,5,2,456475.37,2024-01-05 02:00:00
"100",1,5,3,421910.746,2024-01-05 03:00:00
"101",1,5,4,399611.796,2024-01-05 04:00:00
"102",1,5,5,430841.666,2024-01-05 05:00:00
"103",1,5,6,438697.81,2024-01-05 06:00:00
"104",1,5,7,485385.31,2024-01-05 07:00:00
"105",1,5,8,503924.434,2024-01-05 08:00:00
"106",1,5,9,489386.509,2024-01-05 09:00:00
"107",1,5,10,503777.25,2024-01-05 10:00:00
"108",1,5,11,495872.097,2024-01-05 11:00:00
"109",1,5,12,503225.585,2024-01-05 12:00:00
"110",1,5,13,501618.647,2024-01-05 13:00:00
"111",1,5,14,520957.936,2024-01-05 14:00:00
"112",1,5,15,540819.043,2024-01-05 15:00:00
"113",1,5,16,616537.735,2024-01-05 16:00:00
"114",1,5,17,726742.998,2024-01-05 17:00:00
"115",1,5,18,746319.343,2024-01-05 18:00:00
"116",1,5,19,676836.663,2024-01-05 19:00:00
"117",1,5,20,616942.109,2024-01-05 20:00:00
"118",1,5,21,580678.397,2024-01-05 21:00:00
"119",1,5,22,562265.877,2024-01-05 22:00:00
"120",1,5,23,507177.983,2024-01-05 23:00:00
"121",1,6,0,533120.024,2024-01-06 00:00:00
"122",1,6,1,520525.333,2024-01-06 01:00:00
"123",1,6,2,507774.801,2024-01-06 02:00:00
"124",1,6,3,471322.412,2024-01-06 03:00:00
"125",1,6,4,430092.798,2024-01-06 04:00:00
"126",1,6,5,401318.552,2024-01-06 05:00:00
"127",1,6,6,407835.557,2024-01-06 06:00:00
"128",1,6,7,447200.627,2024-01-06 07:00:00
"129",1,6,8,519490.153,2024-01-06 08:00:00
"130",1,6,9,578376.441,2024-01-06 09:00:00
"131",1,6,10,596697.042,2024-01-06 10:00:00
"132",1,6,11,600585.509,2024-01-06 11:00:00
"133",1,6,12,604049.608,2024-01-06 12:00:00
"134",1,6,13,598079.466,2024-01-06 13:00:00
"135",1,6,14,600172.972,2024-01-06 14:00:00
"136",1,6,15,614056.574,2024-01-06 15:00:00
"137",1,6,16,669426.608,2024-01-06 16:00:00
"138",1,6,17,768862.757,2024-01-06 17:00:00
"139",1,6,18,768016.402,2024-01-06 18:00:00
"140",1,6,19,679262.629,2024-01-06 19:00:00
"141",1,6,20,619333.819,2024-01-06 20:00:00
"142",1,6,21,606013.985,2024-01-06 21:00:00
"143",1,6,22,561224.442,2024-01-06 22:00:00
"144",1,6,23,529010.675,2024-01-06 23:00:00
"145",1,7,0,509873.313,2024-01-07 00:00:00
"146",1,7,1,493778.911,2024-01-07 01:00:00
"147",1,7,2,484408.586,2024-01-07 02:00:00
"148",1,7,3,472035.666,2024-01-07 03:00:00
"149",1,7,4,444491.836,2024-01-07 04:00:00
"150",1,7,5,406601.225,2024-01-07 05:00:00
"151",1,7,6,399400.6,2024-01-07 06:00:00
"152",1,7,7,437046.183,2024-01-07 07:00:00
"153",1,7,8,509243.098,2024-01-07 08:00:00
"154",1,7,9,566682.963,2024-01-07 09:00:00
"155",1,7,10,603562.325,2024-01-07 10:00:00
"156",1,7,11,592509.209,2024-01-07 11:00:00
"157",1,7,12,590046.803,2024-01-07 12:00:00
"158",1,7,13,590744.068,2024-01-07 13:00:00
"159",1,7,14,592773.207,2024-01-07 14:00:00
"160",1,7,15,609827.743,2024-01-07 15:00:00
"161",1,7,16,684482.823,2024-01-07 16:00:00
"162",1,7,17,776064.842,2024-01-07 17:00:00
"163",1,7,18,819446.811,2024-01-07 18:00:00
"164",1,7,19,687155.628,2024-01-07 19:00:00
"165",1,7,20,654719.451,2024-01-07 20:00:00
"166",1,7,21,608892.738,2024-01-07 21:00:00
"167",1,7,22,522651.063,2024-01-07 22:00:00
"168",1,7,23,467659.298,2024-01-07 23:00:00
"169",1,8,0,462578.758,2024-01-08 00:00:00
"170",1,8,1,464258.406,2024-01-08 01:00:00
"171",1,8,2,445628.133,2024-01-08 02:00:00
"172",1,8,3,456799.736,2024-01-08 03:00:00
"173",1,8,4,407868.805,2024-01-08 04:00:00
"174",1,8,5,401310.221,2024-01-08 05:00:00
"175",1,8,6,452974.641,2024-01-08 06:00:00
"176",1,8,7,494474.251,2024-01-08 07:00:00
"177",1,8,8,506377.771,2024-01-08 08:00:00
"178",1,8,9,543355.054,2024-01-08 09:00:00
"179",1,8,10,466891.998,2024-01-08 10:00:00
"180",1,8,11,462293.116,2024-01-08 11:00:00
"181",1,8,12,458826.218,2024-01-08 12:00:00
"182",1,8,13,453526.598,2024-01-08 13:00:00
"183",1,8,14,474629.933,2024-01-08 14:00:00
"184",1,8,15,483547.436,2024-01-08 15:00:00
"185",1,8,16,576517.834,2024-01-08 16:00:00
"186",1,8,17,727609.625,2024-01-08 17:00:00
"187",1,8,18,733252.169,2024-01-08 18:00:00
"188",1,8,19,658204.16,2024-01-08 19:00:00
"189",1,8,20,600852.452,2024-01-08 20:00:00
"190",1,8,21,565309.348,2024-01-08 21:00:00
"191",1,8,22,515332.655,2024-01-08 22:00:00
"192",1,8,23,468650.643,2024-01-08 23:00:00
"193",1,9,0,472966.866,2024-01-09 00:00:00
"194",1,9,1,461957.538,2024-01-09 01:00:00
"195",1,9,2,458084.378,2024-01-09 02:00:00
"196",1,9,3,420844.09,2024-01-09 03:00:00
"197",1,9,4,374347.779,2024-01-09 04:00:00
"198",1,9,5,375339.522,2024-01-09 05:00:00
"199",1,9,6,417329.422,2024-01-09 06:00:00
"200",1,9,7,465851.551,2024-01-09 07:00:00
"201",1,9,8,458842.31,2024-01-09 08:00:00
"202",1,9,9,454439.396,2024-01-09 09:00:00
"203",1,9,10,449337.45,2024-01-09 10:00:00
"204",1,9,11,450759.926,2024-01-09 11:00:00
"205",1,9,12,455596.186,2024-01-09 12:00:00
"206",1,9,13,450616.154,2024-01-09 13:00:00
"207",1,9,14,459170.222,2024-01-09 14:00:00
"208",1,9,15,484705.618,2024-01-09 15:00:00
"209",1,9,16,574247.314,2024-01-09 16:00:00
"210",1,9,17,712105.89,2024-01-09 17:00:00
"211",1,9,18,708445.502,2024-01-09 18:00:00
"212",1,9,19,632524.893,2024-01-09 19:00:00
"213",1,9,20,571569.765,2024-01-09 20:00:00
"214",1,9,21,529873.715,2024-01-09 21:00:00
"215",1,9,22,481438.851,2024-01-09 22:00:00
"216",1,9,23,441026.134,2024-01-09 23:00:00
"217",1,10,0,442678.006,2024-01-10 00:00:00
"218",1,10,1,453417.678,2024-01-10 01:00:00
"219",1,10,2,426421.293,2024-01-10 02:00:00
"220",1,10,3,389534.082,2024-01-10 03:00:00
"221",1,10,4,386760.613,2024-01-10 04:00:00
"222",1,10,5,370446.953,2024-01-10 05:00:00
"223",1,10,6,425486.15,2024-01-10 06:00:00
"224",1,10,7,439556.407,2024-01-10 07:00:00
"225",1,10,8,435793.244,2024-01-10 08:00:00
"226",1,10,9,432275.76,2024-01-10 09:00:00
"227",1,10,10,426669.622,2024-01-10 10:00:00
"228",1,10,11,432983.152,2024-01-10 11:00:00
"229",1,10,12,439863.738,2024-01-10 12:00:00
"230",1,10,13,434635.217,2024-01-10 13:00:00
"231",1,10,14,446793.446,2024-01-10 14:00:00
"232",1,10,15,474756.237,2024-01-10 15:00:00
"233",1,10,16,557544.257,2024-01-10 16:00:00
"234",1,10,17,687853.426,2024-01-10 17:00:00
"235",1,10,18,676322.213,2024-01-10 18:00:00
"236",1,10,19,608096.171,2024-01-10 19:00:00
"237",1,10,20,558385.003,2024-01-10 20:00:00
"238",1,10,21,514025.953,2024-01-10 21:00:00
"239",1,10,22,467203.644,2024-01-10 22:00:00
"240",1,10,23,427101.44,2024-01-10 23:00:00
"241",1,11,0,424003.085,2024-01-11 00:00:00
"242",1,11,1,430277.709,2024-01-11 01:00:00
"243",1,11,2,420365.708,2024-01-11 02:00:00
"244",1,11,3,402254.05,2024-01-11 03:00:00
"245",1,11,4,362110.13,2024-01-11 04:00:00
"246",1,11,5,355273.869,2024-01-11 05:00:00
"247",1,11,6,401235.049,2024-01-11 06:00:00
"248",1,11,7,423389.951,2024-01-11 07:00:00
"249",1,11,8,420339.756,2024-01-11 08:00:00
"250",1,11,9,419140.188,2024-01-11 09:00:00
"251",1,11,10,423489.074,2024-01-11 10:00:00
"252",1,11,11,416763.396,2024-01-11 11:00:00
"253",1,11,12,394607.459,2024-01-11 12:00:00
"254",1,11,13,399622.929,2024-01-11 13:00:00
"255",1,11,14,406469.987,2024-01-11 14:00:00
"256",1,11,15,429358.61,2024-01-11 15:00:00
"257",1,11,16,531775.108,2024-01-11 16:00:00
"258",1,11,17,663329.234,2024-01-11 17:00:00
"259",1,11,18,657407.586,2024-01-11 18:00:00
"260",1,11,19,587928.854,2024-01-11 19:00:00
"261",1,11,20,548128.248,2024-01-11 20:00:00
"262",1,11,21,519815.311,2024-01-11 21:00:00
"263",1,11,22,482998.793,2024-01-11 22:00:00
"264",1,11,23,437697.576,2024-01-11 23:00:00
"265",1,12,0,437292.845,2024-01-12 00:00:00
"266",1,12,1,440873.683,2024-01-12 01:00:00
"267",1,12,2,440947.585,2024-01-12 02:00:00
"268",1,12,3,422504.79,2024-01-12 03:00:00
"269",1,12,4,392601.102,2024-01-12 04:00:00
"270",1,12,5,374636.374,2024-01-12 05:00:00
"271",1,12,6,407433.677,2024-01-12 06:00:00
"272",1,12,7,447668.977,2024-01-12 07:00:00
"273",1,12,8,443179.487,2024-01-12 08:00:00
"274",1,12,9,443304.456,2024-01-12 09:00:00
"275",1,12,10,436621.892,2024-01-12 10:00:00
"276",1,12,11,426736.259,2024-01-12 11:00:00
"277",1,12,12,436593.106,2024-01-12 12:00:00
"278",1,12,13,444719.09,2024-01-12 13:00:00
"279",1,12,14,457158.879,2024-01-12 14:00:00
"280",1,12,15,485031.916,2024-01-12 15:00:00
"281",1,12,16,560910.132,2024-01-12 16:00:00
"282",1,12,17,675624.462,2024-01-12 17:00:00
"283",1,12,18,668157.514,2024-01-12 18:00:00
"284",1,12,19,599391.045,2024-01-12 19:00:00
"285",1,12,20,529172.874,2024-01-12 20:00:00
"286",1,12,21,503173.026,2024-01-12 21:00:00
"287",1,12,22,474983.082,2024-01-12 22:00:00
"288",1,12,23,440847.62,2024-01-12 23:00:00
"289",1,13,0,445081.721,2024-01-13 00:00:00
"290",1,13,1,427951.713,2024-01-13 01:00:00
"291",1,13,2,420679.287,2024-01-13 02:00:00
"292",1,13,3,407769.186,2024-01-13 03:00:00
"293",1,13,4,374264.68,2024-01-13 04:00:00
"294",1,13,5,357177.979,2024-01-13 05:00:00
"295",1,13,6,348500.85,2024-01-13 06:00:00
"296",1,13,7,396091.515,2024-01-13 07:00:00
"297",1,13,8,467142.827,2024-01-13 08:00:00
"298",1,13,9,526399.056,2024-01-13 09:00:00
"299",1,13,10,554276.336,2024-01-13 10:00:00
"300",1,13,11,555213.637,2024-01-13 11:00:00
"301",1,13,12,548271.388,2024-01-13 12:00:00
"302",1,13,13,534445.081,2024-01-13 13:00:00
"303",1,13,14,527780.993,2024-01-13 14:00:00
"304",1,13,15,541635.954,2024-01-13 15:00:00
"305",1,13,16,586929.712,2024-01-13 16:00:00
"306",1,13,17,681149.722,2024-01-13 17:00:00
"307",1,13,18,677478.414,2024-01-13 18:00:00
"308",1,13,19,598533.792,2024-01-13 19:00:00
"309",1,13,20,539886.41,2024-01-13 20:00:00
"310",1,13,21,508169.766,2024-01-13 21:00:00
"311",1,13,22,483194.509,2024-01-13 22:00:00
"312",1,13,23,451143.647,2024-01-13 23:00:00
"313",1,14,0,470816.27,2024-01-14 00:00:00
"314",1,14,1,461350.828,2024-01-14 01:00:00
"315",1,14,2,425297.538,2024-01-14 02:00:00
"316",1,14,3,377151.218,2024-01-14 03:00:00
"317",1,14,4,348972.373,2024-01-14 04:00:00
"318",1,14,5,339579.022,2024-01-14 05:00:00
"319",1,14,6,323294.718,2024-01-14 06:00:00
"320",1,14,7,400853.789,2024-01-14 07:00:00
"321",1,14,8,479142.529,2024-01-14 08:00:00
"322",1,14,9,531068.38,2024-01-14 09:00:00
"323",1,14,10,530419.253,2024-01-14 10:00:00
"324",1,14,11,545105.114,2024-01-14 11:00:00
"325",1,14,12,545153.843,2024-01-14 12:00:00
"326",1,14,13,548464.039,2024-01-14 13:00:00
"327",1,14,14,547790.743,2024-01-14 14:00:00
"328",1,14,15,535782.082,2024-01-14 15:00:00
"329",1,14,16,601933.174,2024-01-14 16:00:00
"330",1,14,17,698295.293,2024-01-14 17:00:00
"331",1,14,18,698334.546,2024-01-14 18:00:00
"332",1,14,19,625064.015,2024-01-14 19:00:00
"333",1,14,20,555280.974,2024-01-14 20:00:00
"334",1,14,21,520353.214,2024-01-14 21:00:00
"335",1,14,22,462255.862,2024-01-14 22:00:00
"336",1,14,23,431420.888,2024-01-14 23:00:00
"337",1,15,0,428197.704,2024-01-15 00:00:00
"338",1,15,1,424023.516,2024-01-15 01:00:00
"339",1,15,2,422790.618,2024-01-15 02:00:00
"340",1,15,3,397585.376,2024-01-15 03:00:00
"341",1,15,4,360412.468,2024-01-15 04:00:00
"342",1,15,5,363876.048,2024-01-15 05:00:00
"343",1,15,6,414388.391,2024-01-15 06:00:00
"344",1,15,7,450876.373,2024-01-15 07:00:00
"345",1,15,8,450340.844,2024-01-15 08:00:00
"346",1,15,9,452506.323,2024-01-15 09:00:00
"347",1,15,10,452412.369,2024-01-15 10:00:00
"348",1,15,11,468324.39,2024-01-15 11:00:00
"349",1,15,12,467982.71,2024-01-15 12:00:00
"350",1,15,13,459582.372,2024-01-15 13:00:00
"351",1,15,14,449140.132,2024-01-15 14:00:00
"352",1,15,15,483228.206,2024-01-15 15:00:00
"353",1,15,16,566986.855,2024-01-15 16:00:00
"354",1,15,17,710460.083,2024-01-15 17:00:00
"355",1,15,18,692805.973,2024-01-15 18:00:00
"356",1,15,19,627263.093,2024-01-15 19:00:00
"357",1,15,20,579322.683,2024-01-15 20:00:00
"358",1,15,21,545750.594,2024-01-15 21:00:00
"359",1,15,22,499342.162,2024-01-15 22:00:00
"360",1,15,23,445020.874,2024-01-15 23:00:00
"361",1,16,0,451777.902,2024-01-16 00:00:00
"362",1,16,1,455522.893,2024-01-16 01:00:00
"363",1,16,2,446736.938,2024-01-16 02:00:00
"364",1,16,3,420013.504,2024-01-16 03:00:00
"365",1,16,4,387980.439,2024-01-16 04:00:00
"366",1,16,5,374269.752,2024-01-16 05:00:00
"367",1,16,6,430172.522,2024-01-16 06:00:00
"368",1,16,7,475728.441,2024-01-16 07:00:00
"369",1,16,8,470076.52,2024-01-16 08:00:00
"370",1,16,9,461728.24,2024-01-16 09:00:00
"371",1,16,10,448688.837,2024-01-16 10:00:00
"372",1,16,11,441325.528,2024-01-16 11:00:00
"373",1,16,12,439299.033,2024-01-16 12:00:00
"374",1,16,13,433212.642,2024-01-16 13:00:00
"375",1,16,14,443239.458,2024-01-16 14:00:00
"376",1,16,15,471369.912,2024-01-16 15:00:00
"377",1,16,16,563181.913,2024-01-16 16:00:00
"378",1,16,17,707843.497,2024-01-16 17:00:00
"379",1,16,18,707518.931,2024-01-16 18:00:00
"380",1,16,19,632502.258,2024-01-16 19:00:00
"381",1,16,20,591046.561,2024-01-16 20:00:00
"382",1,16,21,552847.229,2024-01-16 21:00:00
"383",1,16,22,498325.003,2024-01-16 22:00:00
"384",1,16,23,450592.606,2024-01-16 23:00:00
"385",1,17,0,462108.503,2024-01-17 00:00:00
"386",1,17,1,465318.624,2024-01-17 01:00:00
"387",1,17,2,457022.414,2024-01-17 02:00:00
"388",1,17,3,439496.076,2024-01-17 03:00:00
"389",1,17,4,404259.222,2024-01-17 04:00:00
"390",1,17,5,386203.654,2024-01-17 05:00:00
"391",1,17,6,422370.382,2024-01-17 06:00:00
"392",1,17,7,468519.183,2024-01-17 07:00:00
"393",1,17,8,469208.615,2024-01-17 08:00:00
"394",1,17,9,471835.477,2024-01-17 09:00:00
"395",1,17,10,469948.525,2024-01-17 10:00:00
"396",1,17,11,466376.955,2024-01-17 11:00:00
"397",1,17,12,463431.806,2024-01-17 12:00:00
"398",1,17,13,452179.117,2024-01-17 13:00:00
"399",1,17,14,460912.106,2024-01-17 14:00:00
"400",1,17,15,472227.53,2024-01-17 15:00:00
"401",1,17,16,543353.353,2024-01-17 16:00:00
"402",1,17,17,683358.902,2024-01-17 17:00:00
"403",1,17,18,667273.483,2024-01-17 18:00:00
"404",1,17,19,600556.966,2024-01-17 19:00:00
"405",1,17,20,554880.04,2024-01-17 20:00:00
"406",1,17,21,520309.432,2024-01-17 21:00:00
"407",1,17,22,470806.811,2024-01-17 22:00:00
"408",1,17,23,429808.141,2024-01-17 23:00:00
"409",1,18,0,430530.585,2024-01-18 00:00:00
"410",1,18,1,445458.016,2024-01-18 01:00:00
"411",1,18,2,439797.122,2024-01-18 02:00:00
"412",1,18,3,401497.637,2024-01-18 03:00:00
"413",1,18,4,360953.429,2024-01-18 04:00:00
"414",1,18,5,360495.68,2024-01-18 05:00:00
"415",1,18,6,417284.799,2024-01-18 06:00:00
"416",1,18,7,454019.998,2024-01-18 07:00:00
"417",1,18,8,446896.474,2024-01-18 08:00:00
"418",1,18,9,435582.275,2024-01-18 09:00:00
"419",1,18,10,425168.664,2024-01-18 10:00:00
"420",1,18,11,414744.366,2024-01-18 11:00:00
"421",1,18,12,409128.77,2024-01-18 12:00:00
"422",1,18,13,403640.167,2024-01-18 13:00:00
"423",1,18,14,410472.153,2024-01-18 14:00:00
"424",1,18,15,438129.818,2024-01-18 15:00:00
"425",1,18,16,525333.678,2024-01-18 16:00:00
"426",1,18,17,677405.136,2024-01-18 17:00:00
"427",1,18,18,685599.302,2024-01-18 18:00:00
"428",1,18,19,608299.154,2024-01-18 19:00:00
"429",1,18,20,560700.027,2024-01-18 20:00:00
"430",1,18,21,529578.574,2024-01-18 21:00:00
"431",1,18,22,488550.113,2024-01-18 22:00:00
"432",1,18,23,450395.994,2024-01-18 23:00:00
"433",1,19,0,458085.425,2024-01-19 00:00:00
"434",1,19,1,478541.685,2024-01-19 01:00:00
"435",1,19,2,465065.6,2024-01-19 02:00:00
"436",1,19,3,432714.581,2024-01-19 03:00:00
"437",1,19,4,388021.366,2024-01-19 04:00:00
"438",1,19,5,368014.182,2024-01-19 05:00:00
"439",1,19,6,417031.43,2024-01-19 06:00:00
"440",1,19,7,469478.535,2024-01-19 07:00:00
"441",1,19,8,472374.747,2024-01-19 08:00:00
"442",1,19,9,464585.031,2024-01-19 09:00:00
"443",1,19,10,459452.59,2024-01-19 10:00:00
"444",1,19,11,453614.86,2024-01-19 11:00:00
"445",1,19,12,461032.509,2024-01-19 12:00:00
"446",1,19,13,467707.652,2024-01-19 13:00:00
"447",1,19,14,476998.825,2024-01-19 14:00:00
"448",1,19,15,500933.384,2024-01-19 15:00:00
"449",1,19,16,570952.83,2024-01-19 16:00:00
"450",1,19,17,690032.015,2024-01-19 17:00:00
"451",1,19,18,688387.7,2024-01-19 18:00:00
"452",1,19,19,616049.871,2024-01-19 19:00:00
"453",1,19,20,557696.103,2024-01-19 20:00:00
"454",1,19,21,529698.48,2024-01-19 21:00:00
"455",1,19,22,501366.851,2024-01-19 22:00:00
"456",1,19,23,473864.133,2024-01-19 23:00:00
"457",1,20,0,480276.732,2024-01-20 00:00:00
"458",1,20,1,473717.392,2024-01-20 01:00:00
"459",1,20,2,459564.21,2024-01-20 02:00:00
"460",1,20,3,442317.872,2024-01-20 03:00:00
"461",1,20,4,401772.693,2024-01-20 04:00:00
"462",1,20,5,374263.487,2024-01-20 05:00:00
"463",1,20,6,367219.742,2024-01-20 06:00:00
"464",1,20,7,409484.264,2024-01-20 07:00:00
"465",1,20,8,482942.343,2024-01-20 08:00:00
"466",1,20,9,535375.325,2024-01-20 09:00:00
"467",1,20,10,554843.851,2024-01-20 10:00:00
"468",1,20,11,561796.925,2024-01-20 11:00:00
"469",1,20,12,557497.093,2024-01-20 12:00:00
"470",1,20,13,539998.974,2024-01-20 13:00:00
"471",1,20,14,537410.751,2024-01-20 14:00:00
"472",1,20,15,543815.504,2024-01-20 15:00:00
"473",1,20,16,583277.162,2024-01-20 16:00:00
"474",1,20,17,677842.582,2024-01-20 17:00:00
"475",1,20,18,668802.373,2024-01-20 18:00:00
"476",1,20,19,590106.718,2024-01-20 19:00:00
"477",1,20,20,528741.576,2024-01-20 20:00:00
"478",1,20,21,481939.35,2024-01-20 21:00:00
"479",1,20,22,448569.432,2024-01-20 22:00:00
"480",1,20,23,414192.83,2024-01-20 23:00:00
"481",1,21,0,414561.597,2024-01-21 00:00:00
"482",1,21,1,407753.421,2024-01-21 01:00:00
"483",1,21,2,396491.465,2024-01-21 02:00:00
"484",1,21,3,381290.712,2024-01-21 03:00:00
"485",1,21,4,360783.168,2024-01-21 04:00:00
"486",1,21,5,338475.091,2024-01-21 05:00:00
"487",1,21,6,334925.415,2024-01-21 06:00:00
"488",1,21,7,375098.258,2024-01-21 07:00:00
"489",1,21,8,452643.86,2024-01-21 08:00:00
"490",1,21,9,531027.97,2024-01-21 09:00:00
"491",1,21,10,548713.943,2024-01-21 10:00:00
"492",1,21,11,544288.6,2024-01-21 11:00:00
"493",1,21,12,557706.646,2024-01-21 12:00:00
"494",1,21,13,559985.334,2024-01-21 13:00:00
"495",1,21,14,555700.213,2024-01-21 14:00:00
"496",1,21,15,555818.949,2024-01-21 15:00:00
"497",1,21,16,610141.109,2024-01-21 16:00:00
"498",1,21,17,726511.254,2024-01-21 17:00:00
"499",1,21,18,714866.43,2024-01-21 18:00:00
"500",1,21,19,617407.861,2024-01-21 19:00:00
"501",1,21,20,560137.703,2024-01-21 20:00:00
"502",1,21,21,512620.003,2024-01-21 21:00:00
"503",1,21,22,463883.762,2024-01-21 22:00:00
"504",1,21,23,427234.852,2024-01-21 23:00:00
"505",1,22,0,431226.525,2024-01-22 00:00:00
"506",1,22,1,432786.623,2024-01-22 01:00:00
"507",1,22,2,429840.585,2024-01-22 02:00:00
"508",1,22,3,431715.39,2024-01-22 03:00:00
"509",1,22,4,393027.379,2024-01-22 04:00:00
"510",1,22,5,362767.727,2024-01-22 05:00:00
"511",1,22,6,399861.186,2024-01-22 06:00:00
"512",1,22,7,426648.699,2024-01-22 07:00:00
"513",1,22,8,424264.557,2024-01-22 08:00:00
"514",1,22,9,429353.169,2024-01-22 09:00:00
"515",1,22,10,421059.647,2024-01-22 10:00:00
"516",1,22,11,416512.674,2024-01-22 11:00:00
"517",1,22,12,418146.892,2024-01-22 12:00:00
