"","...5","...6","...7","Total_Reading","DateTime"
"93",1,4,20,495949.471,2023-01-04 20:00:00
"94",1,4,21,468827.053,2023-01-04 21:00:00
"95",1,4,22,425389.468,2023-01-04 22:00:00
"96",1,4,23,388957.483,2023-01-04 23:00:00
"97",1,5,0,364874.086,2023-01-05 00:00:00
"98",1,5,1,354319.042,2023-01-05 01:00:00
"99",1,5,2,344952.555,2023-01-05 02:00:00
"100",1,5,3,325446.327,2023-01-05 03:00:00
"101",1,5,4,316384.656,2023-01-05 04:00:00
"102",1,5,5,313234.292,2023-01-05 05:00:00
"103",1,5,6,328878.621,2023-01-05 06:00:00
"104",1,5,7,361450.593,2023-01-05 07:00:00
"105",1,5,8,364062.698,2023-01-05 08:00:00
"106",1,5,9,363755.358,2023-01-05 09:00:00
"107",1,5,10,357604.101,2023-01-05 10:00:00
"108",1,5,11,358017.143,2023-01-05 11:00:00
"109",1,5,12,361129.094,2023-01-05 12:00:00
"110",1,5,13,357389.959,2023-01-05 13:00:00
"111",1,5,14,360960.816,2023-01-05 14:00:00
"112",1,5,15,383631.651,2023-01-05 15:00:00
"113",1,5,16,456612.168,2023-01-05 16:00:00
"114",1,5,17,584054.972,2023-01-05 17:00:00
"115",1,5,18,577543.416,2023-01-05 18:00:00
"116",1,5,19,504873.181,2023-01-05 19:00:00
"117",1,5,20,462710.649,2023-01-05 20:00:00
"118",1,5,21,433592.789,2023-01-05 21:00:00
"119",1,5,22,389077.899,2023-01-05 22:00:00
"120",1,5,23,337876.346,2023-01-05 23:00:00
"121",1,6,0,314873.491,2023-01-06 00:00:00
"122",1,6,1,301241.104,2023-01-06 01:00:00
"123",1,6,2,297008.081,2023-01-06 02:00:00
"124",1,6,3,298785.154,2023-01-06 03:00:00
"125",1,6,4,287674.355,2023-01-06 04:00:00
"126",1,6,5,289180.516,2023-01-06 05:00:00
"127",1,6,6,329070.203,2023-01-06 06:00:00
"128",1,6,7,375690.203,2023-01-06 07:00:00
"129",1,6,8,380166.697,2023-01-06 08:00:00
"130",1,6,9,389548.774,2023-01-06 09:00:00
"131",1,6,10,392502.103,2023-01-06 10:00:00
"132",1,6,11,403022.241,2023-01-06 11:00:00
"133",1,6,12,407250.796,2023-01-06 12:00:00
"134",1,6,13,395252.176,2023-01-06 13:00:00
"135",1,6,14,397162.806,2023-01-06 14:00:00
"136",1,6,15,415834.866,2023-01-06 15:00:00
"137",1,6,16,481379.726,2023-01-06 16:00:00
"138",1,6,17,587508.116,2023-01-06 17:00:00
"139",1,6,18,583727.538,2023-01-06 18:00:00
"140",1,6,19,507734.639,2023-01-06 19:00:00
"141",1,6,20,451196.319,2023-01-06 20:00:00
"142",1,6,21,422470.423,2023-01-06 21:00:00
"143",1,6,22,398566.941,2023-01-06 22:00:00
"144",1,6,23,364157.766,2023-01-06 23:00:00
"145",1,7,0,354984.701,2023-01-07 00:00:00
"146",1,7,1,335745.557,2023-01-07 01:00:00
"147",1,7,2,292824.988,2023-01-07 02:00:00
"148",1,7,3,272427.855,2023-01-07 03:00:00
"149",1,7,4,256637.314,2023-01-07 04:00:00
"150",1,7,5,241961.587,2023-01-07 05:00:00
"151",1,7,6,248473.919,2023-01-07 06:00:00
"152",1,7,7,288397.22,2023-01-07 07:00:00
"153",1,7,8,355388.277,2023-01-07 08:00:00
"154",1,7,9,408352.99,2023-01-07 09:00:00
"155",1,7,10,434220.768,2023-01-07 10:00:00
"156",1,7,11,451114.318,2023-01-07 11:00:00
"157",1,7,12,453541.754,2023-01-07 12:00:00
"158",1,7,13,453221.646,2023-01-07 13:00:00
"159",1,7,14,456701.378,2023-01-07 14:00:00
"160",1,7,15,462049.507,2023-01-07 15:00:00
"161",1,7,16,508067.546,2023-01-07 16:00:00
"162",1,7,17,592111.491,2023-01-07 17:00:00
"163",1,7,18,586773.865,2023-01-07 18:00:00
"164",1,7,19,510057.936,2023-01-07 19:00:00
"165",1,7,20,456795.508,2023-01-07 20:00:00
"166",1,7,21,432636.521,2023-01-07 21:00:00
"167",1,7,22,418054.757,2023-01-07 22:00:00
"168",1,7,23,392425.097,2023-01-07 23:00:00
"169",1,8,0,369873.812,2023-01-08 00:00:00
"170",1,8,1,371364.703,2023-01-08 01:00:00
"171",1,8,2,351949.582,2023-01-08 02:00:00
"172",1,8,3,338342.434,2023-01-08 03:00:00
"173",1,8,4,294514.06,2023-01-08 04:00:00
"174",1,8,5,256184.701,2023-01-08 05:00:00
"175",1,8,6,257723.746,2023-01-08 06:00:00
"176",1,8,7,284986.02,2023-01-08 07:00:00
"177",1,8,8,352166.17,2023-01-08 08:00:00
"178",1,8,9,413295.03,2023-01-08 09:00:00
"179",1,8,10,440515.631,2023-01-08 10:00:00
"180",1,8,11,455154.219,2023-01-08 11:00:00
"181",1,8,12,469420.217,2023-01-08 12:00:00
"182",1,8,13,467446.726,2023-01-08 13:00:00
"183",1,8,14,465402.744,2023-01-08 14:00:00
"184",1,8,15,466994.667,2023-01-08 15:00:00
"185",1,8,16,515268.622,2023-01-08 16:00:00
"186",1,8,17,619440.479,2023-01-08 17:00:00
"187",1,8,18,603535.23,2023-01-08 18:00:00
"188",1,8,19,524651.388,2023-01-08 19:00:00
"189",1,8,20,467124.585,2023-01-08 20:00:00
"190",1,8,21,433202.56,2023-01-08 21:00:00
"191",1,8,22,382049.853,2023-01-08 22:00:00
"192",1,8,23,339457.241,2023-01-08 23:00:00
"193",1,9,0,299375.224,2023-01-09 00:00:00
"194",1,9,1,290383.877,2023-01-09 01:00:00
"195",1,9,2,277152.702,2023-01-09 02:00:00
"196",1,9,3,282908.025,2023-01-09 03:00:00
"197",1,9,4,263228.242,2023-01-09 04:00:00
"198",1,9,5,244081.297,2023-01-09 05:00:00
"199",1,9,6,293760.942,2023-01-09 06:00:00
"200",1,9,7,333701.815,2023-01-09 07:00:00
"201",1,9,8,328907.642,2023-01-09 08:00:00
"202",1,9,9,324129.552,2023-01-09 09:00:00
"203",1,9,10,330515.278,2023-01-09 10:00:00
"204",1,9,11,338571.511,2023-01-09 11:00:00
"205",1,9,12,346282.297,2023-01-09 12:00:00
"206",1,9,13,344168.334,2023-01-09 13:00:00
"207",1,9,14,348991.248,2023-01-09 14:00:00
"208",1,9,15,371662.793,2023-01-09 15:00:00
"209",1,9,16,452869.757,2023-01-09 16:00:00
"210",1,9,17,582307.405,2023-01-09 17:00:00
"211",1,9,18,570866.852,2023-01-09 18:00:00
"212",1,9,19,500865.592,2023-01-09 19:00:00
"213",1,9,20,448660.689,2023-01-09 20:00:00
"214",1,9,21,416129.08,2023-01-09 21:00:00
"215",1,9,22,386108.269,2023-01-09 22:00:00
"216",1,9,23,344656.188,2023-01-09 23:00:00
"217",1,10,0,304876.578,2023-01-10 00:00:00
"218",1,10,1,290232.99,2023-01-10 01:00:00
"219",1,10,2,281457.983,2023-01-10 02:00:00
"220",1,10,3,268090.06,2023-01-10 03:00:00
"221",1,10,4,240640.091,2023-01-10 04:00:00
"222",1,10,5,245747.04,2023-01-10 05:00:00
"223",1,10,6,294341.962,2023-01-10 06:00:00
"224",1,10,7,334320.508,2023-01-10 07:00:00
"225",1,10,8,330621.889,2023-01-10 08:00:00
"226",1,10,9,321331.852,2023-01-10 09:00:00
"227",1,10,10,312325.452,2023-01-10 10:00:00
"228",1,10,11,309385.465,2023-01-10 11:00:00
"229",1,10,12,316359.573,2023-01-10 12:00:00
"230",1,10,13,317420.81,2023-01-10 13:00:00
"231",1,10,14,331974.133,2023-01-10 14:00:00
"232",1,10,15,366596.756,2023-01-10 15:00:00
"233",1,10,16,449329.8,2023-01-10 16:00:00
"234",1,10,17,577892.539,2023-01-10 17:00:00
"235",1,10,18,575065.361,2023-01-10 18:00:00
"236",1,10,19,507352.922,2023-01-10 19:00:00
"237",1,10,20,460451.173,2023-01-10 20:00:00
"238",1,10,21,434722.074,2023-01-10 21:00:00
"239",1,10,22,389863.15,2023-01-10 22:00:00
"240",1,10,23,366958.383,2023-01-10 23:00:00
"241",1,11,0,350673.398,2023-01-11 00:00:00
"242",1,11,1,358127.754,2023-01-11 01:00:00
"243",1,11,2,369679.444,2023-01-11 02:00:00
"244",1,11,3,345921.995,2023-01-11 03:00:00
"245",1,11,4,312684.244,2023-01-11 04:00:00
"246",1,11,5,287213.829,2023-01-11 05:00:00
"247",1,11,6,320608.584,2023-01-11 06:00:00
"248",1,11,7,358945.212,2023-01-11 07:00:00
"249",1,11,8,356305.929,2023-01-11 08:00:00
"250",1,11,9,355082.12,2023-01-11 09:00:00
"251",1,11,10,348058.345,2023-01-11 10:00:00
"252",1,11,11,346861.356,2023-01-11 11:00:00
"253",1,11,12,344077.101,2023-01-11 12:00:00
"254",1,11,13,337329.36,2023-01-11 13:00:00
"255",1,11,14,344414.804,2023-01-11 14:00:00
"256",1,11,15,368757.939,2023-01-11 15:00:00
"257",1,11,16,441231.718,2023-01-11 16:00:00
"258",1,11,17,572254.849,2023-01-11 17:00:00
"259",1,11,18,568853.52,2023-01-11 18:00:00
"260",1,11,19,507734.149,2023-01-11 19:00:00
"261",1,11,20,463628.618,2023-01-11 20:00:00
"262",1,11,21,435619.85,2023-01-11 21:00:00
"263",1,11,22,394692.864,2023-01-11 22:00:00
"264",1,11,23,346847.866,2023-01-11 23:00:00
"265",1,12,0,327111.059,2023-01-12 00:00:00
"266",1,12,1,334105.092,2023-01-12 01:00:00
"267",1,12,2,331193.104,2023-01-12 02:00:00
"268",1,12,3,315499.459,2023-01-12 03:00:00
"269",1,12,4,287953.136,2023-01-12 04:00:00
"270",1,12,5,268678.368,2023-01-12 05:00:00
"271",1,12,6,312618.342,2023-01-12 06:00:00
"272",1,12,7,356407.713,2023-01-12 07:00:00
"273",1,12,8,357579.9,2023-01-12 08:00:00
"274",1,12,9,354647.232,2023-01-12 09:00:00
"275",1,12,10,349024.289,2023-01-12 10:00:00
"276",1,12,11,357543.1,2023-01-12 11:00:00
"277",1,12,12,372812.844,2023-01-12 12:00:00
"278",1,12,13,362764.518,2023-01-12 13:00:00
"279",1,12,14,368399.703,2023-01-12 14:00:00
"280",1,12,15,390667.315,2023-01-12 15:00:00
"281",1,12,16,458670.351,2023-01-12 16:00:00
"282",1,12,17,576704.29,2023-01-12 17:00:00
"283",1,12,18,566253.379,2023-01-12 18:00:00
"284",1,12,19,497134.034,2023-01-12 19:00:00
"285",1,12,20,449546.401,2023-01-12 20:00:00
"286",1,12,21,426656.143,2023-01-12 21:00:00
"287",1,12,22,388126.859,2023-01-12 22:00:00
"288",1,12,23,345476.927,2023-01-12 23:00:00
"289",1,13,0,328593.825,2023-01-13 00:00:00
"290",1,13,1,342776.633,2023-01-13 01:00:00
"291",1,13,2,338980.242,2023-01-13 02:00:00
"292",1,13,3,307795.344,2023-01-13 03:00:00
"293",1,13,4,290005.361,2023-01-13 04:00:00
"294",1,13,5,269790.625,2023-01-13 05:00:00
"295",1,13,6,310896.854,2023-01-13 06:00:00
"296",1,13,7,358673.978,2023-01-13 07:00:00
"297",1,13,8,357795.356,2023-01-13 08:00:00
"298",1,13,9,357596.955,2023-01-13 09:00:00
"299",1,13,10,353574.833,2023-01-13 10:00:00
"300",1,13,11,358777.537,2023-01-13 11:00:00
"301",1,13,12,373712.065,2023-01-13 12:00:00
"302",1,13,13,392055.934,2023-01-13 13:00:00
"303",1,13,14,405380.693,2023-01-13 14:00:00
"304",1,13,15,422689.889,2023-01-13 15:00:00
"305",1,13,16,484771.411,2023-01-13 16:00:00
"306",1,13,17,588922.599,2023-01-13 17:00:00
"307",1,13,18,585359.642,2023-01-13 18:00:00
"308",1,13,19,510086.648,2023-01-13 19:00:00
"309",1,13,20,460585.134,2023-01-13 20:00:00
"310",1,13,21,432124.84,2023-01-13 21:00:00
"311",1,13,22,402132.542,2023-01-13 22:00:00
"312",1,13,23,370134.902,2023-01-13 23:00:00
"313",1,14,0,351871.943,2023-01-14 00:00:00
"314",1,14,1,352166.898,2023-01-14 01:00:00
"315",1,14,2,324543.758,2023-01-14 02:00:00
"316",1,14,3,306922.628,2023-01-14 03:00:00
"317",1,14,4,280644.111,2023-01-14 04:00:00
"318",1,14,5,266451.937,2023-01-14 05:00:00
"319",1,14,6,274142.116,2023-01-14 06:00:00
"320",1,14,7,311524.6,2023-01-14 07:00:00
"321",1,14,8,389363.133,2023-01-14 08:00:00
"322",1,14,9,438410.195,2023-01-14 09:00:00
"323",1,14,10,452307.367,2023-01-14 10:00:00
"324",1,14,11,463558.136,2023-01-14 11:00:00
"325",1,14,12,470108.517,2023-01-14 12:00:00
"326",1,14,13,465961.083,2023-01-14 13:00:00
"327",1,14,14,464162.354,2023-01-14 14:00:00
"328",1,14,15,479026.537,2023-01-14 15:00:00
"329",1,14,16,530147.475,2023-01-14 16:00:00
"330",1,14,17,620791.312,2023-01-14 17:00:00
"331",1,14,18,610085.494,2023-01-14 18:00:00
"332",1,14,19,535070.587,2023-01-14 19:00:00
"333",1,14,20,480922.921,2023-01-14 20:00:00
"334",1,14,21,446923.682,2023-01-14 21:00:00
"335",1,14,22,417054.547,2023-01-14 22:00:00
"336",1,14,23,384056.388,2023-01-14 23:00:00
"337",1,15,0,369199.64,2023-01-15 00:00:00
"338",1,15,1,343235.784,2023-01-15 01:00:00
"339",1,15,2,334575.541,2023-01-15 02:00:00
"340",1,15,3,333167.79,2023-01-15 03:00:00
"341",1,15,4,323659.381,2023-01-15 04:00:00
"342",1,15,5,310583.378,2023-01-15 05:00:00
"343",1,15,6,303784.723,2023-01-15 06:00:00
"344",1,15,7,333144.207,2023-01-15 07:00:00
"345",1,15,8,403709.664,2023-01-15 08:00:00
"346",1,15,9,462971.825,2023-01-15 09:00:00
"347",1,15,10,486266.833,2023-01-15 10:00:00
"348",1,15,11,499475.813,2023-01-15 11:00:00
"349",1,15,12,515354.326,2023-01-15 12:00:00
"350",1,15,13,514397.206,2023-01-15 13:00:00
"351",1,15,14,513286.489,2023-01-15 14:00:00
"352",1,15,15,528553.072,2023-01-15 15:00:00
"353",1,15,16,586946.323,2023-01-15 16:00:00
"354",1,15,17,682506.91,2023-01-15 17:00:00
"355",1,15,18,660915.089,2023-01-15 18:00:00
"356",1,15,19,578143.178,2023-01-15 19:00:00
"357",1,15,20,526319.91,2023-01-15 20:00:00
"358",1,15,21,463049.128,2023-01-15 21:00:00
"359",1,15,22,416465.86,2023-01-15 22:00:00
"360",1,15,23,358828.528,2023-01-15 23:00:00
"361",1,16,0,337084.004,2023-01-16 00:00:00
"362",1,16,1,327500.142,2023-01-16 01:00:00
"363",1,16,2,304222.61,2023-01-16 02:00:00
"364",1,16,3,279482.397,2023-01-16 03:00:00
"365",1,16,4,261221.661,2023-01-16 04:00:00
"366",1,16,5,261265.793,2023-01-16 05:00:00
"367",1,16,6,308572.468,2023-01-16 06:00:00
"368",1,16,7,350622.976,2023-01-16 07:00:00
"369",1,16,8,344176.862,2023-01-16 08:00:00
"370",1,16,9,335570.835,2023-01-16 09:00:00
"371",1,16,10,327586.598,2023-01-16 10:00:00
"372",1,16,11,330724.504,2023-01-16 11:00:00
"373",1,16,12,334733.053,2023-01-16 12:00:00
"374",1,16,13,332937.82,2023-01-16 13:00:00
"375",1,16,14,342204.65,2023-01-16 14:00:00
"376",1,16,15,375709.398,2023-01-16 15:00:00
"377",1,16,16,463478.155,2023-01-16 16:00:00
"378",1,16,17,606491.401,2023-01-16 17:00:00
"379",1,16,18,600901.624,2023-01-16 18:00:00
"380",1,16,19,529283.236,2023-01-16 19:00:00
"381",1,16,20,477996.003,2023-01-16 20:00:00
"382",1,16,21,446778.787,2023-01-16 21:00:00
"383",1,16,22,401512.675,2023-01-16 22:00:00
"384",1,16,23,355736.815,2023-01-16 23:00:00
"385",1,17,0,332492.304,2023-01-17 00:00:00
"386",1,17,1,328984.212,2023-01-17 01:00:00
"387",1,17,2,320740.456,2023-01-17 02:00:00
"388",1,17,3,301202.2,2023-01-17 03:00:00
"389",1,17,4,273883.143,2023-01-17 04:00:00
"390",1,17,5,270458.272,2023-01-17 05:00:00
"391",1,17,6,313780.416,2023-01-17 06:00:00
"392",1,17,7,356481.552,2023-01-17 07:00:00
"393",1,17,8,354448.456,2023-01-17 08:00:00
"394",1,17,9,351858.325,2023-01-17 09:00:00
"395",1,17,10,353590.401,2023-01-17 10:00:00
"396",1,17,11,359682.15,2023-01-17 11:00:00
"397",1,17,12,363906.743,2023-01-17 12:00:00
"398",1,17,13,366455.275,2023-01-17 13:00:00
"399",1,17,14,382246.79,2023-01-17 14:00:00
"400",1,17,15,405337.462,2023-01-17 15:00:00
"401",1,17,16,477934.088,2023-01-17 16:00:00
"402",1,17,17,608147.104,2023-01-17 17:00:00
"403",1,17,18,601808.597,2023-01-17 18:00:00
"404",1,17,19,528254.423,2023-01-17 19:00:00
"405",1,17,20,486953.498,2023-01-17 20:00:00
"406",1,17,21,458310.567,2023-01-17 21:00:00
"407",1,17,22,413529.328,2023-01-17 22:00:00
"408",1,17,23,368271.847,2023-01-17 23:00:00
"409",1,18,0,360112.059,2023-01-18 00:00:00
"410",1,18,1,362761.385,2023-01-18 01:00:00
"411",1,18,2,347055.441,2023-01-18 02:00:00
"412",1,18,3,316411.548,2023-01-18 03:00:00
"413",1,18,4,282742.564,2023-01-18 04:00:00
"414",1,18,5,276175.761,2023-01-18 05:00:00
"415",1,18,6,315667.64,2023-01-18 06:00:00
"416",1,18,7,356958.004,2023-01-18 07:00:00
"417",1,18,8,352027.118,2023-01-18 08:00:00
"418",1,18,9,345114.266,2023-01-18 09:00:00
"419",1,18,10,336754.573,2023-01-18 10:00:00
"420",1,18,11,335851.916,2023-01-18 11:00:00
"421",1,18,12,341015.374,2023-01-18 12:00:00
"422",1,18,13,342074.293,2023-01-18 13:00:00
"423",1,18,14,353237.595,2023-01-18 14:00:00
"424",1,18,15,372742.78,2023-01-18 15:00:00
"425",1,18,16,445521.858,2023-01-18 16:00:00
"426",1,18,17,586169.153,2023-01-18 17:00:00
"427",1,18,18,585603.966,2023-01-18 18:00:00
"428",1,18,19,514127.925,2023-01-18 19:00:00
"429",1,18,20,472048.179,2023-01-18 20:00:00
"430",1,18,21,445111.841,2023-01-18 21:00:00
"431",1,18,22,404568.111,2023-01-18 22:00:00
"432",1,18,23,362152.852,2023-01-18 23:00:00
"433",1,19,0,363424.707,2023-01-19 00:00:00
"434",1,19,1,364732.699,2023-01-19 01:00:00
"435",1,19,2,342573.186,2023-01-19 02:00:00
"436",1,19,3,313249.772,2023-01-19 03:00:00
"437",1,19,4,292103.27,2023-01-19 04:00:00
"438",1,19,5,292746.593,2023-01-19 05:00:00
"439",1,19,6,338239.521,2023-01-19 06:00:00
"440",1,19,7,380951.576,2023-01-19 07:00:00
"441",1,19,8,381947.142,2023-01-19 08:00:00
"442",1,19,9,381503.051,2023-01-19 09:00:00
"443",1,19,10,381055.686,2023-01-19 10:00:00
"444",1,19,11,387150.45,2023-01-19 11:00:00
"445",1,19,12,390896.783,2023-01-19 12:00:00
"446",1,19,13,388861.987,2023-01-19 13:00:00
"447",1,19,14,398374.683,2023-01-19 14:00:00
"448",1,19,15,418863.852,2023-01-19 15:00:00
"449",1,19,16,480580.255,2023-01-19 16:00:00
"450",1,19,17,597454.866,2023-01-19 17:00:00
"451",1,19,18,588428.985,2023-01-19 18:00:00
"452",1,19,19,518695.416,2023-01-19 19:00:00
"453",1,19,20,478780.873,2023-01-19 20:00:00
"454",1,19,21,443564.471,2023-01-19 21:00:00
"455",1,19,22,418203.082,2023-01-19 22:00:00
"456",1,19,23,387651.744,2023-01-19 23:00:00
"457",1,20,0,340116.255,2023-01-20 00:00:00
"458",1,20,1,334969.269,2023-01-20 01:00:00
"459",1,20,2,318918.846,2023-01-20 02:00:00
"460",1,20,3,292467.42,2023-01-20 03:00:00
"461",1,20,4,272561.112,2023-01-20 04:00:00
"462",1,20,5,273656.248,2023-01-20 05:00:00
"463",1,20,6,320424.286,2023-01-20 06:00:00
"464",1,20,7,364757.233,2023-01-20 07:00:00
"465",1,20,8,368156.866,2023-01-20 08:00:00
"466",1,20,9,364567.586,2023-01-20 09:00:00
"467",1,20,10,356215.748,2023-01-20 10:00:00
"468",1,20,11,352692.362,2023-01-20 11:00:00
"469",1,20,12,353949.416,2023-01-20 12:00:00
"470",1,20,13,353395.411,2023-01-20 13:00:00
"471",1,20,14,368455.169,2023-01-20 14:00:00
"472",1,20,15,390867.227,2023-01-20 15:00:00
"473",1,20,16,458910.624,2023-01-20 16:00:00
"474",1,20,17,575389.648,2023-01-20 17:00:00
"475",1,20,18,580701.318,2023-01-20 18:00:00
"476",1,20,19,507951.649,2023-01-20 19:00:00
"477",1,20,20,457460.667,2023-01-20 20:00:00
"478",1,20,21,432586.35,2023-01-20 21:00:00
"479",1,20,22,402596.807,2023-01-20 22:00:00
"480",1,20,23,372104.305,2023-01-20 23:00:00
"481",1,21,0,352793.188,2023-01-21 00:00:00
"482",1,21,1,337653.338,2023-01-21 01:00:00
"483",1,21,2,322609.925,2023-01-21 02:00:00
"484",1,21,3,311873.371,2023-01-21 03:00:00
"485",1,21,4,298894.98,2023-01-21 04:00:00
"486",1,21,5,283534.483,2023-01-21 05:00:00
"487",1,21,6,289109.341,2023-01-21 06:00:00
"488",1,21,7,329873.237,2023-01-21 07:00:00
"489",1,21,8,401794.656,2023-01-21 08:00:00
"490",1,21,9,448182.169,2023-01-21 09:00:00
"491",1,21,10,459785.093,2023-01-21 10:00:00
"492",1,21,11,460310.074,2023-01-21 11:00:00
"493",1,21,12,461534.468,2023-01-21 12:00:00
"494",1,21,13,454118.479,2023-01-21 13:00:00
"495",1,21,14,445756.321,2023-01-21 14:00:00
"496",1,21,15,449749.674,2023-01-21 15:00:00
"497",1,21,16,496052.237,2023-01-21 16:00:00
"498",1,21,17,603636.529,2023-01-21 17:00:00
"499",1,21,18,605639.127,2023-01-21 18:00:00
"500",1,21,19,527776.449,2023-01-21 19:00:00
"501",1,21,20,478175.83,2023-01-21 20:00:00
"502",1,21,21,450849.619,2023-01-21 21:00:00
"503",1,21,22,425377.199,2023-01-21 22:00:00
"504",1,21,23,395339.702,2023-01-21 23:00:00
"505",1,22,0,380584.103,2023-01-22 00:00:00
"506",1,22,1,366862.814,2023-01-22 01:00:00
"507",1,22,2,356487.192,2023-01-22 02:00:00
"508",1,22,3,343984.754,2023-01-22 03:00:00
"509",1,22,4,327977.519,2023-01-22 04:00:00
"510",1,22,5,316735.053,2023-01-22 05:00:00
"511",1,22,6,309852.876,2023-01-22 06:00:00
"512",1,22,7,340641.705,2023-01-22 07:00:00
"513",1,22,8,412935.883,2023-01-22 08:00:00
"514",1,22,9,466302.561,2023-01-22 09:00:00
"515",1,22,10,483597.837,2023-01-22 10:00:00
"516",1,22,11,491230.784,2023-01-22 11:00:00
