"","Report 1","...4","...5","Total_Reading","DateTime"
"1","1","1","0",536.195,2023-01-01 00:00:00
"2","1","1","1",705.469,2023-01-01 01:00:00
"3","1","1","2",773.463,2023-01-01 02:00:00
"4","1","1","3",788.481,2023-01-01 03:00:00
"5","1","1","4",876.967,2023-01-01 04:00:00
"6","1","1","5",875.24,2023-01-01 05:00:00
"7","1","1","6",883.807,2023-01-01 06:00:00
"8","1","1","7",1067.861,2023-01-01 07:00:00
"9","1","1","8",1417.968,2023-01-01 08:00:00
"10","1","1","9",1679.38,2023-01-01 09:00:00
"11","1","1","10",2887.695,2023-01-01 10:00:00
"12","1","1","11",5374.986,2023-01-01 11:00:00
"13","1","1","12",7206.869,2023-01-01 12:00:00
"14","1","1","13",6579.014,2023-01-01 13:00:00
"15","1","1","14",4613.836,2023-01-01 14:00:00
"16","1","1","15",2641.45,2023-01-01 15:00:00
"17","1","1","16",2415.956,2023-01-01 16:00:00
"18","1","1","17",2420.713,2023-01-01 17:00:00
"19","1","1","18",2222.624,2023-01-01 18:00:00
"20","1","1","19",1939.73,2023-01-01 19:00:00
"21","1","1","20",1532.589,2023-01-01 20:00:00
"22","1","1","21",1253.339,2023-01-01 21:00:00
"23","1","1","22",1044.033,2023-01-01 22:00:00
"24","1","1","23",801.032,2023-01-01 23:00:00
"25","1","2","0",619.045,2023-01-02 00:00:00
"26","1","2","1",433.247,2023-01-02 01:00:00
"27","1","2","2",330.341,2023-01-02 02:00:00
"28","1","2","3",276.016,2023-01-02 03:00:00
"29","1","2","4",224.056,2023-01-02 04:00:00
"30","1","2","5",220.145,2023-01-02 05:00:00
"31","1","2","6",143.571,2023-01-02 06:00:00
"32","1","2","7",105.661,2023-01-02 07:00:00
"33","1","2","8",92.698,2023-01-02 08:00:00
"34","1","2","9",107.566,2023-01-02 09:00:00
"35","1","2","10",348.232,2023-01-02 10:00:00
"36","1","2","11",1067.03,2023-01-02 11:00:00
"37","1","2","12",1624.993,2023-01-02 12:00:00
"38","1","2","13",2024.049,2023-01-02 13:00:00
"39","1","2","14",1471.637,2023-01-02 14:00:00
"40","1","2","15",433.722,2023-01-02 15:00:00
"41","1","2","16",664.827,2023-01-02 16:00:00
"42","1","2","17",820.745,2023-01-02 17:00:00
"43","1","2","18",1129.705,2023-01-02 18:00:00
"44","1","2","19",1520.598,2023-01-02 19:00:00
"45","1","2","20",1963.588,2023-01-02 20:00:00
"46","1","2","21",1946.688,2023-01-02 21:00:00
"47","1","2","22",1575.388,2023-01-02 22:00:00
"48","1","2","23",1365.113,2023-01-02 23:00:00
"49","1","3","0",1441.587,2023-01-03 00:00:00
"50","1","3","1",1408.479,2023-01-03 01:00:00
"51","1","3","2",1466.996,2023-01-03 02:00:00
"52","1","3","3",1323.377,2023-01-03 03:00:00
"53","1","3","4",1209.702,2023-01-03 04:00:00
"54","1","3","5",829.456,2023-01-03 05:00:00
"55","1","3","6",664.264,2023-01-03 06:00:00
"56","1","3","7",543.983,2023-01-03 07:00:00
"57","1","3","8",358.869,2023-01-03 08:00:00
"58","1","3","9",3115.446,2023-01-03 09:00:00
"59","1","3","10",18482.099,2023-01-03 10:00:00
"60","1","3","11",37756.573,2023-01-03 11:00:00
"61","1","3","12",46207.199,2023-01-03 12:00:00
"62","1","3","13",37071.427,2023-01-03 13:00:00
"63","1","3","14",20732.741,2023-01-03 14:00:00
"64","1","3","15",2684.246,2023-01-03 15:00:00
"65","1","3","16",235.5,2023-01-03 16:00:00
"66","1","3","17",319.564,2023-01-03 17:00:00
"67","1","3","18",469.621,2023-01-03 18:00:00
"68","1","3","19",709.495,2023-01-03 19:00:00
"69","1","3","20",897.246,2023-01-03 20:00:00
"70","1","3","21",1088.959,2023-01-03 21:00:00
"71","1","3","22",1349.926,2023-01-03 22:00:00
"72","1","3","23",1691.862,2023-01-03 23:00:00
"73","1","4","0",2039.593,2023-01-04 00:00:00
"74","1","4","1",2326.96,2023-01-04 01:00:00
"75","1","4","2",2567.352,2023-01-04 02:00:00
"76","1","4","3",2817.769,2023-01-04 03:00:00
"77","1","4","4",2955.156,2023-01-04 04:00:00
"78","1","4","5",2923.709,2023-01-04 05:00:00
"79","1","4","6",2827.17,2023-01-04 06:00:00
"80","1","4","7",2964.382,2023-01-04 07:00:00
"81","1","4","8",2216.198,2023-01-04 08:00:00
"82","1","4","9",2235.655,2023-01-04 09:00:00
"83","1","4","10",2473.79,2023-01-04 10:00:00
"84","1","4","11",3098.287,2023-01-04 11:00:00
"85","1","4","12",3299.875,2023-01-04 12:00:00
"86","1","4","13",3356.889,2023-01-04 13:00:00
"87","1","4","14",2821.83,2023-01-04 14:00:00
"88","1","4","15",2583.785,2023-01-04 15:00:00
"89","1","4","16",2688.815,2023-01-04 16:00:00
"90","1","4","17",2818.578,2023-01-04 17:00:00
"91","1","4","18",3054.648,2023-01-04 18:00:00
"92","1","4","19",3247.783,2023-01-04 19:00:00
"93","1","4","20",3391.403,2023-01-04 20:00:00
"94","1","4","21",3062.662,2023-01-04 21:00:00
"95","1","4","22",2872.409,2023-01-04 22:00:00
"96","1","4","23",2704.27,2023-01-04 23:00:00
"97","1","5","0",2518.076,2023-01-05 00:00:00
"98","1","5","1",2398.036,2023-01-05 01:00:00
"99","1","5","2",2316.647,2023-01-05 02:00:00
"100","1","5","3",2324.862,2023-01-05 03:00:00
"101","1","5","4",2377.752,2023-01-05 04:00:00
"102","1","5","5",2400.655,2023-01-05 05:00:00
"103","1","5","6",2313.891,2023-01-05 06:00:00
"104","1","5","7",1954.447,2023-01-05 07:00:00
"105","1","5","8",1469.353,2023-01-05 08:00:00
"106","1","5","9",1872.879,2023-01-05 09:00:00
"107","1","5","10",9725.941,2023-01-05 10:00:00
"108","1","5","11",21024.767,2023-01-05 11:00:00
"109","1","5","12",25825.708,2023-01-05 12:00:00
"110","1","5","13",23608.996,2023-01-05 13:00:00
"111","1","5","14",12200.056,2023-01-05 14:00:00
"112","1","5","15",1476.297,2023-01-05 15:00:00
"113","1","5","16",103.218,2023-01-05 16:00:00
"114","1","5","17",136.849,2023-01-05 17:00:00
"115","1","5","18",132.146,2023-01-05 18:00:00
"116","1","5","19",114.604,2023-01-05 19:00:00
"117","1","5","20",136.013,2023-01-05 20:00:00
"118","1","5","21",251.252,2023-01-05 21:00:00
"119","1","5","22",478.226,2023-01-05 22:00:00
"120","1","5","23",806.807,2023-01-05 23:00:00
"121","1","6","0",1157.761,2023-01-06 00:00:00
"122","1","6","1",1636.535,2023-01-06 01:00:00
"123","1","6","2",2177.956,2023-01-06 02:00:00
"124","1","6","3",2687.643,2023-01-06 03:00:00
"125","1","6","4",3007.088,2023-01-06 04:00:00
"126","1","6","5",3190.278,2023-01-06 05:00:00
"127","1","6","6",3222.854,2023-01-06 06:00:00
"128","1","6","7",3170.191,2023-01-06 07:00:00
"129","1","6","8",3151.036,2023-01-06 08:00:00
"130","1","6","9",2882.574,2023-01-06 09:00:00
"131","1","6","10",2385.895,2023-01-06 10:00:00
"132","1","6","11",12375.99,2023-01-06 11:00:00
"133","1","6","12",23744.834,2023-01-06 12:00:00
"134","1","6","13",16509.179,2023-01-06 13:00:00
"135","1","6","14",7440.808,2023-01-06 14:00:00
"136","1","6","15",1994.697,2023-01-06 15:00:00
"137","1","6","16",1490.363,2023-01-06 16:00:00
"138","1","6","17",1440.541,2023-01-06 17:00:00
"139","1","6","18",1482.375,2023-01-06 18:00:00
"140","1","6","19",1345.702,2023-01-06 19:00:00
"141","1","6","20",1153.957,2023-01-06 20:00:00
"142","1","6","21",909.86,2023-01-06 21:00:00
"143","1","6","22",877.968,2023-01-06 22:00:00
"144","1","6","23",765.758,2023-01-06 23:00:00
"145","1","7","0",567.711,2023-01-07 00:00:00
"146","1","7","1",402.444,2023-01-07 01:00:00
"147","1","7","2",350.113,2023-01-07 02:00:00
"148","1","7","3",410.818,2023-01-07 03:00:00
"149","1","7","4",516.705,2023-01-07 04:00:00
"150","1","7","5",564.707,2023-01-07 05:00:00
"151","1","7","6",611.216,2023-01-07 06:00:00
"152","1","7","7",716.671,2023-01-07 07:00:00
"153","1","7","8",914.807,2023-01-07 08:00:00
"154","1","7","9",1154.148,2023-01-07 09:00:00
"155","1","7","10",1568.387,2023-01-07 10:00:00
"156","1","7","11",1945.65,2023-01-07 11:00:00
"157","1","7","12",2392.861,2023-01-07 12:00:00
"158","1","7","13",2250.695,2023-01-07 13:00:00
"159","1","7","14",1796.409,2023-01-07 14:00:00
"160","1","7","15",1407.767,2023-01-07 15:00:00
"161","1","7","16",1288.397,2023-01-07 16:00:00
"162","1","7","17",1238.725,2023-01-07 17:00:00
"163","1","7","18",1325.044,2023-01-07 18:00:00
"164","1","7","19",1577.149,2023-01-07 19:00:00
"165","1","7","20",1937.029,2023-01-07 20:00:00
"166","1","7","21",2256.325,2023-01-07 21:00:00
"167","1","7","22",2406.583,2023-01-07 22:00:00
"168","1","7","23",2338.537,2023-01-07 23:00:00
"169","1","8","0",2466.014,2023-01-08 00:00:00
"170","1","8","1",2510.908,2023-01-08 01:00:00
"171","1","8","2",2585.352,2023-01-08 02:00:00
"172","1","8","3",2644.312,2023-01-08 03:00:00
"173","1","8","4",2740.818,2023-01-08 04:00:00
"174","1","8","5",2630.189,2023-01-08 05:00:00
"175","1","8","6",2190.46,2023-01-08 06:00:00
"176","1","8","7",1750.86,2023-01-08 07:00:00
"177","1","8","8",1345.924,2023-01-08 08:00:00
"178","1","8","9",1183.105,2023-01-08 09:00:00
"179","1","8","10",1794.918,2023-01-08 10:00:00
"180","1","8","11",2917.505,2023-01-08 11:00:00
"181","1","8","12",4112.292,2023-01-08 12:00:00
"182","1","8","13",6383.13,2023-01-08 13:00:00
"183","1","8","14",5568.209,2023-01-08 14:00:00
"184","1","8","15",1695.286,2023-01-08 15:00:00
"185","1","8","16",851.606,2023-01-08 16:00:00
"186","1","8","17",768.277,2023-01-08 17:00:00
"187","1","8","18",801.769,2023-01-08 18:00:00
"188","1","8","19",728.666,2023-01-08 19:00:00
"189","1","8","20",649.505,2023-01-08 20:00:00
"190","1","8","21",652.17,2023-01-08 21:00:00
"191","1","8","22",696.477,2023-01-08 22:00:00
"192","1","8","23",669.014,2023-01-08 23:00:00
"193","1","9","0",791.219,2023-01-09 00:00:00
"194","1","9","1",778.816,2023-01-09 01:00:00
"195","1","9","2",830.416,2023-01-09 02:00:00
"196","1","9","3",985.314,2023-01-09 03:00:00
"197","1","9","4",1096.39,2023-01-09 04:00:00
"198","1","9","5",1172.151,2023-01-09 05:00:00
"199","1","9","6",1160.158,2023-01-09 06:00:00
"200","1","9","7",1083.697,2023-01-09 07:00:00
"201","1","9","8",949.288,2023-01-09 08:00:00
"202","1","9","9",764.277,2023-01-09 09:00:00
"203","1","9","10",3441.188,2023-01-09 10:00:00
"204","1","9","11",13060.816,2023-01-09 11:00:00
"205","1","9","12",18787.241,2023-01-09 12:00:00
"206","1","9","13",14201.54,2023-01-09 13:00:00
"207","1","9","14",6593.417,2023-01-09 14:00:00
"208","1","9","15",898.057,2023-01-09 15:00:00
"209","1","9","16",382.567,2023-01-09 16:00:00
"210","1","9","17",406.86,2023-01-09 17:00:00
"211","1","9","18",342.69,2023-01-09 18:00:00
"212","1","9","19",250.218,2023-01-09 19:00:00
"213","1","9","20",220.886,2023-01-09 20:00:00
"214","1","9","21",218.051,2023-01-09 21:00:00
"215","1","9","22",224.343,2023-01-09 22:00:00
"216","1","9","23",162.616,2023-01-09 23:00:00
"217","1","10","0",173.893,2023-01-10 00:00:00
"218","1","10","1",152.216,2023-01-10 01:00:00
"219","1","10","2",163.788,2023-01-10 02:00:00
"220","1","10","3",172.657,2023-01-10 03:00:00
"221","1","10","4",196.848,2023-01-10 04:00:00
"222","1","10","5",207.794,2023-01-10 05:00:00
"223","1","10","6",268.807,2023-01-10 06:00:00
"224","1","10","7",272.805,2023-01-10 07:00:00
"225","1","10","8",291.114,2023-01-10 08:00:00
"226","1","10","9",3843.977,2023-01-10 09:00:00
"227","1","10","10",23516.372,2023-01-10 10:00:00
"228","1","10","11",36971.162,2023-01-10 11:00:00
"229","1","10","12",26396.088,2023-01-10 12:00:00
"230","1","10","13",14630.585,2023-01-10 13:00:00
"231","1","10","14",4273.462,2023-01-10 14:00:00
"232","1","10","15",963.072,2023-01-10 15:00:00
"233","1","10","16",749.423,2023-01-10 16:00:00
"234","1","10","17",1123.866,2023-01-10 17:00:00
"235","1","10","18",1694.996,2023-01-10 18:00:00
"236","1","10","19",2165.875,2023-01-10 19:00:00
"237","1","10","20",2589.746,2023-01-10 20:00:00
"238","1","10","21",3047.837,2023-01-10 21:00:00
"239","1","10","22",3433.457,2023-01-10 22:00:00
"240","1","10","23",3776.918,2023-01-10 23:00:00
"241","1","11","0",4046.511,2023-01-11 00:00:00
"242","1","11","1",4080.149,2023-01-11 01:00:00
"243","1","11","2",4080.626,2023-01-11 02:00:00
"244","1","11","3",4132.308,2023-01-11 03:00:00
"245","1","11","4",3912.851,2023-01-11 04:00:00
"246","1","11","5",3443.439,2023-01-11 05:00:00
"247","1","11","6",2853.924,2023-01-11 06:00:00
"248","1","11","7",2486.148,2023-01-11 07:00:00
"249","1","11","8",2209.745,2023-01-11 08:00:00
"250","1","11","9",2201.738,2023-01-11 09:00:00
"251","1","11","10",7019.595,2023-01-11 10:00:00
"252","1","11","11",23179.024,2023-01-11 11:00:00
"253","1","11","12",31153.871,2023-01-11 12:00:00
"254","1","11","13",23961.052,2023-01-11 13:00:00
"255","1","11","14",14001.122,2023-01-11 14:00:00
"256","1","11","15",3939.208,2023-01-11 15:00:00
"257","1","11","16",1921.457,2023-01-11 16:00:00
"258","1","11","17",1844.268,2023-01-11 17:00:00
"259","1","11","18",1965.694,2023-01-11 18:00:00
"260","1","11","19",2110.445,2023-01-11 19:00:00
"261","1","11","20",2049.407,2023-01-11 20:00:00
"262","1","11","21",1860.936,2023-01-11 21:00:00
"263","1","11","22",1814.114,2023-01-11 22:00:00
"264","1","11","23",1837.226,2023-01-11 23:00:00
"265","1","12","0",1739.846,2023-01-12 00:00:00
"266","1","12","1",1459.864,2023-01-12 01:00:00
"267","1","12","2",1349.637,2023-01-12 02:00:00
"268","1","12","3",1283.722,2023-01-12 03:00:00
"269","1","12","4",1123.27,2023-01-12 04:00:00
"270","1","12","5",804.284,2023-01-12 05:00:00
"271","1","12","6",700.939,2023-01-12 06:00:00
"272","1","12","7",663.276,2023-01-12 07:00:00
"273","1","12","8",660.52,2023-01-12 08:00:00
"274","1","12","9",806.358,2023-01-12 09:00:00
"275","1","12","10",1160.627,2023-01-12 10:00:00
"276","1","12","11",2328.726,2023-01-12 11:00:00
"277","1","12","12",5179.915,2023-01-12 12:00:00
"278","1","12","13",9927.341,2023-01-12 13:00:00
"279","1","12","14",8642.178,2023-01-12 14:00:00
"280","1","12","15",1363.192,2023-01-12 15:00:00
"281","1","12","16",719.632,2023-01-12 16:00:00
"282","1","12","17",682.9,2023-01-12 17:00:00
"283","1","12","18",577.83,2023-01-12 18:00:00
"284","1","12","19",484.714,2023-01-12 19:00:00
"285","1","12","20",810.702,2023-01-12 20:00:00
"286","1","12","21",1207.916,2023-01-12 21:00:00
"287","1","12","22",1664.142,2023-01-12 22:00:00
"288","1","12","23",1904.757,2023-01-12 23:00:00
"289","1","13","0",1889.079,2023-01-13 00:00:00
"290","1","13","1",1835.55,2023-01-13 01:00:00
"291","1","13","2",1914.672,2023-01-13 02:00:00
"292","1","13","3",1909.978,2023-01-13 03:00:00
"293","1","13","4",1906.645,2023-01-13 04:00:00
"294","1","13","5",1885.634,2023-01-13 05:00:00
"295","1","13","6",1918.473,2023-01-13 06:00:00
"296","1","13","7",1998.453,2023-01-13 07:00:00
"297","1","13","8",2204.237,2023-01-13 08:00:00
"298","1","13","9",2608.935,2023-01-13 09:00:00
"299","1","13","10",3364.421,2023-01-13 10:00:00
"300","1","13","11",4532.37,2023-01-13 11:00:00
"301","1","13","12",5195.292,2023-01-13 12:00:00
"302","1","13","13",5152.054,2023-01-13 13:00:00
"303","1","13","14",3668.083,2023-01-13 14:00:00
"304","1","13","15",2892.293,2023-01-13 15:00:00
"305","1","13","16",2292.059,2023-01-13 16:00:00
"306","1","13","17",2084.113,2023-01-13 17:00:00
"307","1","13","18",1877.408,2023-01-13 18:00:00
"308","1","13","19",1989.853,2023-01-13 19:00:00
"309","1","13","20",2630.529,2023-01-13 20:00:00
"310","1","13","21",3040.428,2023-01-13 21:00:00
"311","1","13","22",3099.824,2023-01-13 22:00:00
"312","1","13","23",3063.979,2023-01-13 23:00:00
"313","1","14","0",3042.534,2023-01-14 00:00:00
"314","1","14","1",2927.897,2023-01-14 01:00:00
"315","1","14","2",2875.947,2023-01-14 02:00:00
"316","1","14","3",2578.48,2023-01-14 03:00:00
"317","1","14","4",2291.168,2023-01-14 04:00:00
"318","1","14","5",2100.03,2023-01-14 05:00:00
"319","1","14","6",1762.781,2023-01-14 06:00:00
"320","1","14","7",1324.368,2023-01-14 07:00:00
"321","1","14","8",949.348,2023-01-14 08:00:00
"322","1","14","9",2636.398,2023-01-14 09:00:00
"323","1","14","10",9921.75,2023-01-14 10:00:00
"324","1","14","11",12106.544,2023-01-14 11:00:00
"325","1","14","12",7674.081,2023-01-14 12:00:00
"326","1","14","13",3176.66,2023-01-14 13:00:00
"327","1","14","14",2041.452,2023-01-14 14:00:00
"328","1","14","15",2236.199,2023-01-14 15:00:00
"329","1","14","16",2683.088,2023-01-14 16:00:00
"330","1","14","17",3012.421,2023-01-14 17:00:00
"331","1","14","18",3126.326,2023-01-14 18:00:00
"332","1","14","19",2975.159,2023-01-14 19:00:00
"333","1","14","20",2662.922,2023-01-14 20:00:00
"334","1","14","21",2686.116,2023-01-14 21:00:00
"335","1","14","22",2616.156,2023-01-14 22:00:00
"336","1","14","23",2629.352,2023-01-14 23:00:00
"337","1","15","0",2568.883,2023-01-15 00:00:00
"338","1","15","1",2629.721,2023-01-15 01:00:00
"339","1","15","2",2745.754,2023-01-15 02:00:00
"340","1","15","3",2943.738,2023-01-15 03:00:00
"341","1","15","4",3186.769,2023-01-15 04:00:00
"342","1","15","5",3472.621,2023-01-15 05:00:00
"343","1","15","6",3704.386,2023-01-15 06:00:00
"344","1","15","7",3774.151,2023-01-15 07:00:00
"345","1","15","8",3782.093,2023-01-15 08:00:00
"346","1","15","9",5550.499,2023-01-15 09:00:00
"347","1","15","10",15507.172,2023-01-15 10:00:00
"348","1","15","11",22742.193,2023-01-15 11:00:00
"349","1","15","12",19679.989,2023-01-15 12:00:00
"350","1","15","13",9288.151,2023-01-15 13:00:00
"351","1","15","14",4355.739,2023-01-15 14:00:00
"352","1","15","15",3291.665,2023-01-15 15:00:00
"353","1","15","16",3023.581,2023-01-15 16:00:00
"354","1","15","17",3062.042,2023-01-15 17:00:00
"355","1","15","18",3304.125,2023-01-15 18:00:00
"356","1","15","19",3456.401,2023-01-15 19:00:00
"357","1","15","20",3510.023,2023-01-15 20:00:00
"358","1","15","21",3451.03,2023-01-15 21:00:00
"359","1","15","22",3408.672,2023-01-15 22:00:00
"360","1","15","23",3149.965,2023-01-15 23:00:00
"361","1","16","0",2647.843,2023-01-16 00:00:00
"362","1","16","1",1996.887,2023-01-16 01:00:00
"363","1","16","2",1519.351,2023-01-16 02:00:00
"364","1","16","3",968.341,2023-01-16 03:00:00
"365","1","16","4",744.058,2023-01-16 04:00:00
"366","1","16","5",537.164,2023-01-16 05:00:00
"367","1","16","6",404.201,2023-01-16 06:00:00
"368","1","16","7",320.423,2023-01-16 07:00:00
"369","1","16","8",319.691,2023-01-16 08:00:00
"370","1","16","9",2290.869,2023-01-16 09:00:00
"371","1","16","10",11721.308,2023-01-16 10:00:00
"372","1","16","11",19294.926,2023-01-16 11:00:00
"373","1","16","12",19043.607,2023-01-16 12:00:00
"374","1","16","13",9197.36,2023-01-16 13:00:00
"375","1","16","14",3024.723,2023-01-16 14:00:00
"376","1","16","15",917.215,2023-01-16 15:00:00
"377","1","16","16",589.839,2023-01-16 16:00:00
"378","1","16","17",799.139,2023-01-16 17:00:00
"379","1","16","18",977.706,2023-01-16 18:00:00
"380","1","16","19",995.971,2023-01-16 19:00:00
"381","1","16","20",1018.405,2023-01-16 20:00:00
"382","1","16","21",1075.419,2023-01-16 21:00:00
"383","1","16","22",1232.241,2023-01-16 22:00:00
"384","1","16","23",1252.155,2023-01-16 23:00:00
"385","1","17","0",1014.438,2023-01-17 00:00:00
"386","1","17","1",846.677,2023-01-17 01:00:00
"387","1","17","2",784.972,2023-01-17 02:00:00
"388","1","17","3",740.921,2023-01-17 03:00:00
"389","1","17","4",723.986,2023-01-17 04:00:00
"390","1","17","5",660.949,2023-01-17 05:00:00
"391","1","17","6",539.152,2023-01-17 06:00:00
"392","1","17","7",620.862,2023-01-17 07:00:00
"393","1","17","8",869.522,2023-01-17 08:00:00
"394","1","17","9",1058.817,2023-01-17 09:00:00
"395","1","17","10",1591.844,2023-01-17 10:00:00
"396","1","17","11",2584.851,2023-01-17 11:00:00
"397","1","17","12",4287.345,2023-01-17 12:00:00
"398","1","17","13",7856.304,2023-01-17 13:00:00
"399","1","17","14",8498.781,2023-01-17 14:00:00
"400","1","17","15",4304.531,2023-01-17 15:00:00
"401","1","17","16",1290.659,2023-01-17 16:00:00
"402","1","17","17",1286.718,2023-01-17 17:00:00
"403","1","17","18",1211.359,2023-01-17 18:00:00
"404","1","17","19",1116.71,2023-01-17 19:00:00
"405","1","17","20",908.166,2023-01-17 20:00:00
"406","1","17","21",941.776,2023-01-17 21:00:00
"407","1","17","22",1083.868,2023-01-17 22:00:00
"408","1","17","23",1285.795,2023-01-17 23:00:00
"409","1","18","0",1314.194,2023-01-18 00:00:00
"410","1","18","1",1327.035,2023-01-18 01:00:00
"411","1","18","2",1510.455,2023-01-18 02:00:00
"412","1","18","3",1774.604,2023-01-18 03:00:00
"413","1","18","4",1704.46,2023-01-18 04:00:00
"414","1","18","5",1604.336,2023-01-18 05:00:00
"415","1","18","6",1529.9,2023-01-18 06:00:00
"416","1","18","7",1286.96,2023-01-18 07:00:00
"417","1","18","8",1048.85,2023-01-18 08:00:00
"418","1","18","9",3686.743,2023-01-18 09:00:00
"419","1","18","10",18024.515,2023-01-18 10:00:00
"420","1","18","11",39047.463,2023-01-18 11:00:00
"421","1","18","12",52309.182,2023-01-18 12:00:00
"422","1","18","13",49034.301,2023-01-18 13:00:00
"423","1","18","14",29802.14,2023-01-18 14:00:00
"424","1","18","15",6944.411,2023-01-18 15:00:00
"425","1","18","16",426.482,2023-01-18 16:00:00
"426","1","18","17",460.271,2023-01-18 17:00:00
"427","1","18","18",473.687,2023-01-18 18:00:00
"428","1","18","19",465.019,2023-01-18 19:00:00
"429","1","18","20",504.898,2023-01-18 20:00:00
"430","1","18","21",484.56,2023-01-18 21:00:00
"431","1","18","22",496.527,2023-01-18 22:00:00
"432","1","18","23",534.207,2023-01-18 23:00:00
"433","1","19","0",598.179,2023-01-19 00:00:00
"434","1","19","1",646.407,2023-01-19 01:00:00
"435","1","19","2",669.879,2023-01-19 02:00:00
"436","1","19","3",665.107,2023-01-19 03:00:00
"437","1","19","4",622.163,2023-01-19 04:00:00
"438","1","19","5",577.595,2023-01-19 05:00:00
"439","1","19","6",673.181,2023-01-19 06:00:00
"440","1","19","7",611.297,2023-01-19 07:00:00
"441","1","19","8",556.386,2023-01-19 08:00:00
"442","1","19","9",569.882,2023-01-19 09:00:00
"443","1","19","10",1579.742,2023-01-19 10:00:00
"444","1","19","11",5150.649,2023-01-19 11:00:00
"445","1","19","12",10578.683,2023-01-19 12:00:00
"446","1","19","13",10744.441,2023-01-19 13:00:00
"447","1","19","14",5671.996,2023-01-19 14:00:00
"448","1","19","15",1477.337,2023-01-19 15:00:00
"449","1","19","16",130.805,2023-01-19 16:00:00
"450","1","19","17",209.562,2023-01-19 17:00:00
"451","1","19","18",163.153,2023-01-19 18:00:00
"452","1","19","19",131.525,2023-01-19 19:00:00
"453","1","19","20",96.192,2023-01-19 20:00:00
"454","1","19","21",76.241,2023-01-19 21:00:00
"455","1","19","22",69.845,2023-01-19 22:00:00
"456","1","19","23",96.158,2023-01-19 23:00:00
"457","1","20","0",91.073,2023-01-20 00:00:00
"458","1","20","1",77.438,2023-01-20 01:00:00
"459","1","20","2",56.782,2023-01-20 02:00:00
"460","1","20","3",53.978,2023-01-20 03:00:00
"461","1","20","4",53.482,2023-01-20 04:00:00
"462","1","20","5",56.954,2023-01-20 05:00:00
"463","1","20","6",71.821,2023-01-20 06:00:00
"464","1","20","7",76.532,2023-01-20 07:00:00
"465","1","20","8",84.565,2023-01-20 08:00:00
"466","1","20","9",999.25,2023-01-20 09:00:00
"467","1","20","10",6192.719,2023-01-20 10:00:00
"468","1","20","11",17859.738,2023-01-20 11:00:00
"469","1","20","12",33476.214,2023-01-20 12:00:00
"470","1","20","13",35895.578,2023-01-20 13:00:00
"471","1","20","14",23663.367,2023-01-20 14:00:00
"472","1","20","15",6750.462,2023-01-20 15:00:00
"473","1","20","16",261.12,2023-01-20 16:00:00
"474","1","20","17",217.424,2023-01-20 17:00:00
"475","1","20","18",183.959,2023-01-20 18:00:00
"476","1","20","19",145.61,2023-01-20 19:00:00
"477","1","20","20",101.955,2023-01-20 20:00:00
"478","1","20","21",82.795,2023-01-20 21:00:00
"479","1","20","22",70.628,2023-01-20 22:00:00
"480","1","20","23",70.215,2023-01-20 23:00:00
"481","1","21","0",68.612,2023-01-21 00:00:00
"482","1","21","1",63.819,2023-01-21 01:00:00
"483","1","21","2",60.146,2023-01-21 02:00:00
"484","1","21","3",61.746,2023-01-21 03:00:00
"485","1","21","4",88.253,2023-01-21 04:00:00
"486","1","21","5",92.784,2023-01-21 05:00:00
"487","1","21","6",119.48,2023-01-21 06:00:00
"488","1","21","7",122.115,2023-01-21 07:00:00
"489","1","21","8",140.345,2023-01-21 08:00:00
"490","1","21","9",5601.116,2023-01-21 09:00:00
"491","1","21","10",24478.333,2023-01-21 10:00:00
"492","1","21","11",40681.61,2023-01-21 11:00:00
"493","1","21","12",44728.027,2023-01-21 12:00:00
"494","1","21","13",38913.455,2023-01-21 13:00:00
"495","1","21","14",24949.367,2023-01-21 14:00:00
"496","1","21","15",6811.894,2023-01-21 15:00:00
"497","1","21","16",258.048,2023-01-21 16:00:00
"498","1","21","17",204.392,2023-01-21 17:00:00
"499","1","21","18",244.093,2023-01-21 18:00:00
"500","1","21","19",222.399,2023-01-21 19:00:00
"501","1","21","20",225.42,2023-01-21 20:00:00
"502","1","21","21",248.441,2023-01-21 21:00:00
"503","1","21","22",261.664,2023-01-21 22:00:00
"504","1","21","23",298.602,2023-01-21 23:00:00
"505","1","22","0",300.496,2023-01-22 00:00:00
"506","1","22","1",278.303,2023-01-22 01:00:00
"507","1","22","2",239.115,2023-01-22 02:00:00
"508","1","22","3",259.882,2023-01-22 03:00:00
"509","1","22","4",276.054,2023-01-22 04:00:00
"510","1","22","5",258.869,2023-01-22 05:00:00
"511","1","22","6",295.044,2023-01-22 06:00:00
"512","1","22","7",258.043,2023-01-22 07:00:00
"513","1","22","8",286.831,2023-01-22 08:00:00
"514","1","22","9",753.563,2023-01-22 09:00:00
"515","1","22","10",2377.271,2023-01-22 10:00:00
"516","1","22","11",4360.617,2023-01-22 11:00:00
"517","1","22","12",5054.504,2023-01-22 12:00:00
"518","1","22","13",3657.246,2023-01-22 13:00:00
"519","1","22","14",1725.808,2023-01-22 14:00:00
"520","1","22","15",413.07,2023-01-22 15:00:00
"521","1","22","16",114.911,2023-01-22 16:00:00
"522","1","22","17",146.298,2023-01-22 17:00:00
"523","1","22","18",149.048,2023-01-22 18:00:00
"524","1","22","19",118.746,2023-01-22 19:00:00
