"","Report 1","...4","...5","Total_Reading","DateTime"
"38","1","2","13",516.467,2023-01-02 13:00:00
"39","1","2","14",603.58,2023-01-02 14:00:00
"40","1","2","15",500.455,2023-01-02 15:00:00
"41","1","2","16",298.461,2023-01-02 16:00:00
"42","1","2","17",341.113,2023-01-02 17:00:00
"43","1","2","18",460.899,2023-01-02 18:00:00
"44","1","2","19",663.111,2023-01-02 19:00:00
"45","1","2","20",810.677,2023-01-02 20:00:00
"46","1","2","21",1116.291,2023-01-02 21:00:00
"47","1","2","22",932.95,2023-01-02 22:00:00
"48","1","2","23",963.004,2023-01-02 23:00:00
"49","1","3","0",845.021,2023-01-03 00:00:00
"50","1","3","1",864.303,2023-01-03 01:00:00
"51","1","3","2",827.528,2023-01-03 02:00:00
"52","1","3","3",878.249,2023-01-03 03:00:00
"53","1","3","4",934.631,2023-01-03 04:00:00
"54","1","3","5",806.624,2023-01-03 05:00:00
"55","1","3","6",809.24,2023-01-03 06:00:00
"56","1","3","7",777.7,2023-01-03 07:00:00
"57","1","3","8",556.695,2023-01-03 08:00:00
"58","1","3","9",1936.533,2023-01-03 09:00:00
"59","1","3","10",9345.855,2023-01-03 10:00:00
"60","1","3","11",16518.55,2023-01-03 11:00:00
"61","1","3","12",17766.727,2023-01-03 12:00:00
"62","1","3","13",15228.213,2023-01-03 13:00:00
"63","1","3","14",7858.323,2023-01-03 14:00:00
"64","1","3","15",1006.602,2023-01-03 15:00:00
"65","1","3","16",199.741,2023-01-03 16:00:00
"66","1","3","17",224.822,2023-01-03 17:00:00
"67","1","3","18",173.716,2023-01-03 18:00:00
"68","1","3","19",136.018,2023-01-03 19:00:00
"69","1","3","20",199.537,2023-01-03 20:00:00
"70","1","3","21",167.058,2023-01-03 21:00:00
"71","1","3","22",183.69,2023-01-03 22:00:00
"72","1","3","23",307.811,2023-01-03 23:00:00
"73","1","4","0",366.478,2023-01-04 00:00:00
"74","1","4","1",401.394,2023-01-04 01:00:00
"75","1","4","2",468.986,2023-01-04 02:00:00
"76","1","4","3",658.669,2023-01-04 03:00:00
"77","1","4","4",821.998,2023-01-04 04:00:00
"78","1","4","5",966.534,2023-01-04 05:00:00
"79","1","4","6",1116.14,2023-01-04 06:00:00
"80","1","4","7",1157.441,2023-01-04 07:00:00
"81","1","4","8",1189.747,2023-01-04 08:00:00
"82","1","4","9",1216.384,2023-01-04 09:00:00
"83","1","4","10",1123.519,2023-01-04 10:00:00
"84","1","4","11",1122.382,2023-01-04 11:00:00
"85","1","4","12",1262.508,2023-01-04 12:00:00
"86","1","4","13",1155.97,2023-01-04 13:00:00
"87","1","4","14",814.052,2023-01-04 14:00:00
"88","1","4","15",814.075,2023-01-04 15:00:00
"89","1","4","16",952.683,2023-01-04 16:00:00
"90","1","4","17",854.496,2023-01-04 17:00:00
"91","1","4","18",869.749,2023-01-04 18:00:00
"92","1","4","19",1044.808,2023-01-04 19:00:00
"93","1","4","20",1142.086,2023-01-04 20:00:00
"94","1","4","21",1205.135,2023-01-04 21:00:00
"95","1","4","22",1203.948,2023-01-04 22:00:00
"96","1","4","23",1184.13,2023-01-04 23:00:00
"97","1","5","0",1367.433,2023-01-05 00:00:00
"98","1","5","1",1480.954,2023-01-05 01:00:00
"99","1","5","2",1607.624,2023-01-05 02:00:00
"100","1","5","3",1540.083,2023-01-05 03:00:00
"101","1","5","4",1481.645,2023-01-05 04:00:00
"102","1","5","5",1379.77,2023-01-05 05:00:00
"103","1","5","6",1318.096,2023-01-05 06:00:00
"104","1","5","7",1402.694,2023-01-05 07:00:00
"105","1","5","8",1393.191,2023-01-05 08:00:00
"106","1","5","9",1352.125,2023-01-05 09:00:00
"107","1","5","10",1810.042,2023-01-05 10:00:00
"108","1","5","11",3118.219,2023-01-05 11:00:00
"109","1","5","12",3261.539,2023-01-05 12:00:00
"110","1","5","13",2110.243,2023-01-05 13:00:00
"111","1","5","14",1151.728,2023-01-05 14:00:00
"112","1","5","15",290.637,2023-01-05 15:00:00
"113","1","5","16",134.119,2023-01-05 16:00:00
"114","1","5","17",137.641,2023-01-05 17:00:00
"115","1","5","18",106.522,2023-01-05 18:00:00
"116","1","5","19",77.786,2023-01-05 19:00:00
"117","1","5","20",57.512,2023-01-05 20:00:00
"118","1","5","21",47.327,2023-01-05 21:00:00
"119","1","5","22",54.072,2023-01-05 22:00:00
"120","1","5","23",60.028,2023-01-05 23:00:00
"121","1","6","0",60.623,2023-01-06 00:00:00
"122","1","6","1",87.601,2023-01-06 01:00:00
"123","1","6","2",252.905,2023-01-06 02:00:00
"124","1","6","3",511.072,2023-01-06 03:00:00
"125","1","6","4",668.284,2023-01-06 04:00:00
"126","1","6","5",989.797,2023-01-06 05:00:00
"127","1","6","6",1193.826,2023-01-06 06:00:00
"128","1","6","7",1324.408,2023-01-06 07:00:00
"129","1","6","8",1357.267,2023-01-06 08:00:00
"130","1","6","9",1279.863,2023-01-06 09:00:00
"131","1","6","10",1167.333,2023-01-06 10:00:00
"132","1","6","11",921.46,2023-01-06 11:00:00
"133","1","6","12",3115.638,2023-01-06 12:00:00
"134","1","6","13",7767.277,2023-01-06 13:00:00
"135","1","6","14",2628.678,2023-01-06 14:00:00
"136","1","6","15",511.926,2023-01-06 15:00:00
"137","1","6","16",325.042,2023-01-06 16:00:00
"138","1","6","17",377.083,2023-01-06 17:00:00
"139","1","6","18",366.549,2023-01-06 18:00:00
"140","1","6","19",396.061,2023-01-06 19:00:00
"141","1","6","20",402.221,2023-01-06 20:00:00
"142","1","6","21",342.826,2023-01-06 21:00:00
"143","1","6","22",253.934,2023-01-06 22:00:00
"144","1","6","23",319.193,2023-01-06 23:00:00
"145","1","7","0",336.569,2023-01-07 00:00:00
"146","1","7","1",325.832,2023-01-07 01:00:00
"147","1","7","2",163.913,2023-01-07 02:00:00
"148","1","7","3",101.134,2023-01-07 03:00:00
"149","1","7","4",185.746,2023-01-07 04:00:00
"150","1","7","5",225.657,2023-01-07 05:00:00
"151","1","7","6",196.155,2023-01-07 06:00:00
"152","1","7","7",246.491,2023-01-07 07:00:00
"153","1","7","8",202.39,2023-01-07 08:00:00
"154","1","7","9",433.015,2023-01-07 09:00:00
"155","1","7","10",833.517,2023-01-07 10:00:00
"156","1","7","11",1080.5,2023-01-07 11:00:00
"157","1","7","12",803.415,2023-01-07 12:00:00
"158","1","7","13",605.285,2023-01-07 13:00:00
"159","1","7","14",373.356,2023-01-07 14:00:00
"160","1","7","15",200.216,2023-01-07 15:00:00
"161","1","7","16",215.545,2023-01-07 16:00:00
"162","1","7","17",279.433,2023-01-07 17:00:00
"163","1","7","18",395.162,2023-01-07 18:00:00
"164","1","7","19",411.61,2023-01-07 19:00:00
"165","1","7","20",398.586,2023-01-07 20:00:00
"166","1","7","21",423.691,2023-01-07 21:00:00
"167","1","7","22",517.157,2023-01-07 22:00:00
"168","1","7","23",580.262,2023-01-07 23:00:00
"169","1","8","0",633.837,2023-01-08 00:00:00
"170","1","8","1",550.544,2023-01-08 01:00:00
"171","1","8","2",580.372,2023-01-08 02:00:00
"172","1","8","3",620.198,2023-01-08 03:00:00
"173","1","8","4",614.235,2023-01-08 04:00:00
"174","1","8","5",563.905,2023-01-08 05:00:00
"175","1","8","6",519.904,2023-01-08 06:00:00
"176","1","8","7",440.699,2023-01-08 07:00:00
"177","1","8","8",333.733,2023-01-08 08:00:00
"178","1","8","9",423.279,2023-01-08 09:00:00
"179","1","8","10",523.81,2023-01-08 10:00:00
"180","1","8","11",568.561,2023-01-08 11:00:00
"181","1","8","12",693.631,2023-01-08 12:00:00
"182","1","8","13",648.349,2023-01-08 13:00:00
"183","1","8","14",698.794,2023-01-08 14:00:00
"184","1","8","15",261.696,2023-01-08 15:00:00
"185","1","8","16",106.397,2023-01-08 16:00:00
"186","1","8","17",181.061,2023-01-08 17:00:00
"187","1","8","18",163.617,2023-01-08 18:00:00
"188","1","8","19",201.658,2023-01-08 19:00:00
"189","1","8","20",128.557,2023-01-08 20:00:00
"190","1","8","21",141.726,2023-01-08 21:00:00
"191","1","8","22",166.546,2023-01-08 22:00:00
"192","1","8","23",138.876,2023-01-08 23:00:00
"193","1","9","0",87.702,2023-01-09 00:00:00
"194","1","9","1",153.435,2023-01-09 01:00:00
"195","1","9","2",171.472,2023-01-09 02:00:00
"196","1","9","3",164.287,2023-01-09 03:00:00
"197","1","9","4",175.652,2023-01-09 04:00:00
"198","1","9","5",173.273,2023-01-09 05:00:00
"199","1","9","6",225.589,2023-01-09 06:00:00
"200","1","9","7",212.359,2023-01-09 07:00:00
"201","1","9","8",227.444,2023-01-09 08:00:00
"202","1","9","9",225.959,2023-01-09 09:00:00
"203","1","9","10",193.747,2023-01-09 10:00:00
"204","1","9","11",290.707,2023-01-09 11:00:00
"205","1","9","12",1710.285,2023-01-09 12:00:00
"206","1","9","13",3322.15,2023-01-09 13:00:00
"207","1","9","14",1407.119,2023-01-09 14:00:00
"208","1","9","15",177.244,2023-01-09 15:00:00
"209","1","9","16",87.028,2023-01-09 16:00:00
"210","1","9","17",160.177,2023-01-09 17:00:00
"211","1","9","18",149.663,2023-01-09 18:00:00
"212","1","9","19",172.165,2023-01-09 19:00:00
"213","1","9","20",136.454,2023-01-09 20:00:00
"214","1","9","21",67.342,2023-01-09 21:00:00
"215","1","9","22",69.69,2023-01-09 22:00:00
"216","1","9","23",85.557,2023-01-09 23:00:00
"217","1","10","0",89.308,2023-01-10 00:00:00
"218","1","10","1",127.369,2023-01-10 01:00:00
"219","1","10","2",98.681,2023-01-10 02:00:00
"220","1","10","3",93.291,2023-01-10 03:00:00
"221","1","10","4",114.09,2023-01-10 04:00:00
"222","1","10","5",150.16,2023-01-10 05:00:00
"223","1","10","6",262.853,2023-01-10 06:00:00
"224","1","10","7",159.096,2023-01-10 07:00:00
"225","1","10","8",174.248,2023-01-10 08:00:00
"226","1","10","9",1266.856,2023-01-10 09:00:00
"227","1","10","10",7990.649,2023-01-10 10:00:00
"228","1","10","11",14796.306,2023-01-10 11:00:00
"229","1","10","12",15936.496,2023-01-10 12:00:00
"230","1","10","13",7312.774,2023-01-10 13:00:00
"231","1","10","14",1201.164,2023-01-10 14:00:00
"232","1","10","15",369.463,2023-01-10 15:00:00
"233","1","10","16",312.884,2023-01-10 16:00:00
"234","1","10","17",355.956,2023-01-10 17:00:00
"235","1","10","18",433.581,2023-01-10 18:00:00
"236","1","10","19",543.902,2023-01-10 19:00:00
"237","1","10","20",659.437,2023-01-10 20:00:00
"238","1","10","21",821.525,2023-01-10 21:00:00
"239","1","10","22",956.241,2023-01-10 22:00:00
"240","1","10","23",1093.687,2023-01-10 23:00:00
"241","1","11","0",1315.045,2023-01-11 00:00:00
"242","1","11","1",1428.419,2023-01-11 01:00:00
"243","1","11","2",1549.497,2023-01-11 02:00:00
"244","1","11","3",1563.246,2023-01-11 03:00:00
"245","1","11","4",1554.896,2023-01-11 04:00:00
"246","1","11","5",1506.696,2023-01-11 05:00:00
"247","1","11","6",1415.298,2023-01-11 06:00:00
"248","1","11","7",1239.11,2023-01-11 07:00:00
"249","1","11","8",1041.585,2023-01-11 08:00:00
"250","1","11","9",751.81,2023-01-11 09:00:00
"251","1","11","10",1261.393,2023-01-11 10:00:00
"252","1","11","11",2349.943,2023-01-11 11:00:00
"253","1","11","12",2809.464,2023-01-11 12:00:00
"254","1","11","13",2592.171,2023-01-11 13:00:00
"255","1","11","14",1218.656,2023-01-11 14:00:00
"256","1","11","15",865.584,2023-01-11 15:00:00
"257","1","11","16",347.445,2023-01-11 16:00:00
"258","1","11","17",329.278,2023-01-11 17:00:00
"259","1","11","18",330.973,2023-01-11 18:00:00
"260","1","11","19",423.635,2023-01-11 19:00:00
"261","1","11","20",502.734,2023-01-11 20:00:00
"262","1","11","21",602.126,2023-01-11 21:00:00
"263","1","11","22",594.781,2023-01-11 22:00:00
"264","1","11","23",603.265,2023-01-11 23:00:00
"265","1","12","0",658.75,2023-01-12 00:00:00
"266","1","12","1",940.782,2023-01-12 01:00:00
"267","1","12","2",1209.266,2023-01-12 02:00:00
"268","1","12","3",1192.565,2023-01-12 03:00:00
"269","1","12","4",1028.758,2023-01-12 04:00:00
"270","1","12","5",936.738,2023-01-12 05:00:00
"271","1","12","6",705.904,2023-01-12 06:00:00
"272","1","12","7",632.836,2023-01-12 07:00:00
"273","1","12","8",600.704,2023-01-12 08:00:00
"274","1","12","9",669.216,2023-01-12 09:00:00
"275","1","12","10",802.086,2023-01-12 10:00:00
"276","1","12","11",690.785,2023-01-12 11:00:00
"277","1","12","12",1110.275,2023-01-12 12:00:00
"278","1","12","13",1486.662,2023-01-12 13:00:00
"279","1","12","14",1356.556,2023-01-12 14:00:00
"280","1","12","15",1055.607,2023-01-12 15:00:00
"281","1","12","16",507.517,2023-01-12 16:00:00
"282","1","12","17",506.146,2023-01-12 17:00:00
"283","1","12","18",408.343,2023-01-12 18:00:00
"284","1","12","19",180.791,2023-01-12 19:00:00
"285","1","12","20",134.381,2023-01-12 20:00:00
"286","1","12","21",172.418,2023-01-12 21:00:00
"287","1","12","22",307.228,2023-01-12 22:00:00
"288","1","12","23",460.28,2023-01-12 23:00:00
"289","1","13","0",759.342,2023-01-13 00:00:00
"290","1","13","1",781.074,2023-01-13 01:00:00
"291","1","13","2",697.307,2023-01-13 02:00:00
"292","1","13","3",669.841,2023-01-13 03:00:00
"293","1","13","4",718.806,2023-01-13 04:00:00
"294","1","13","5",566.979,2023-01-13 05:00:00
"295","1","13","6",591.725,2023-01-13 06:00:00
"296","1","13","7",715.86,2023-01-13 07:00:00
"297","1","13","8",859.508,2023-01-13 08:00:00
"298","1","13","9",2130.849,2023-01-13 09:00:00
"299","1","13","10",4676.544,2023-01-13 10:00:00
"300","1","13","11",3823.298,2023-01-13 11:00:00
"301","1","13","12",3798.096,2023-01-13 12:00:00
"302","1","13","13",2972.898,2023-01-13 13:00:00
"303","1","13","14",2090.996,2023-01-13 14:00:00
"304","1","13","15",1588.219,2023-01-13 15:00:00
"305","1","13","16",1518.833,2023-01-13 16:00:00
"306","1","13","17",1440.707,2023-01-13 17:00:00
"307","1","13","18",1318.161,2023-01-13 18:00:00
"308","1","13","19",1282.366,2023-01-13 19:00:00
"309","1","13","20",1206.45,2023-01-13 20:00:00
"310","1","13","21",1189.719,2023-01-13 21:00:00
"311","1","13","22",1392.427,2023-01-13 22:00:00
"312","1","13","23",1356.315,2023-01-13 23:00:00
"313","1","14","0",1416.635,2023-01-14 00:00:00
"314","1","14","1",1240.868,2023-01-14 01:00:00
"315","1","14","2",1268.946,2023-01-14 02:00:00
"316","1","14","3",1227.978,2023-01-14 03:00:00
"317","1","14","4",1186.436,2023-01-14 04:00:00
"318","1","14","5",1124.346,2023-01-14 05:00:00
"319","1","14","6",1070.156,2023-01-14 06:00:00
"320","1","14","7",931.639,2023-01-14 07:00:00
"321","1","14","8",731.985,2023-01-14 08:00:00
"322","1","14","9",1406.512,2023-01-14 09:00:00
"323","1","14","10",3943.795,2023-01-14 10:00:00
"324","1","14","11",4051.065,2023-01-14 11:00:00
"325","1","14","12",3990.522,2023-01-14 12:00:00
"326","1","14","13",2330.942,2023-01-14 13:00:00
"327","1","14","14",1060.069,2023-01-14 14:00:00
"328","1","14","15",936.046,2023-01-14 15:00:00
"329","1","14","16",1187.173,2023-01-14 16:00:00
"330","1","14","17",1390.594,2023-01-14 17:00:00
"331","1","14","18",1511.158,2023-01-14 18:00:00
"332","1","14","19",1545.12,2023-01-14 19:00:00
"333","1","14","20",1604.09,2023-01-14 20:00:00
"334","1","14","21",1519.628,2023-01-14 21:00:00
"335","1","14","22",1416.049,2023-01-14 22:00:00
"336","1","14","23",1188.194,2023-01-14 23:00:00
"337","1","15","0",1375.13,2023-01-15 00:00:00
"338","1","15","1",920.232,2023-01-15 01:00:00
"339","1","15","2",1044.67,2023-01-15 02:00:00
"340","1","15","3",1083.88,2023-01-15 03:00:00
"341","1","15","4",1104.752,2023-01-15 04:00:00
"342","1","15","5",1067.566,2023-01-15 05:00:00
"343","1","15","6",1154.869,2023-01-15 06:00:00
"344","1","15","7",1269.675,2023-01-15 07:00:00
"345","1","15","8",1345.172,2023-01-15 08:00:00
"346","1","15","9",1809.1,2023-01-15 09:00:00
"347","1","15","10",7760.858,2023-01-15 10:00:00
"348","1","15","11",12539.692,2023-01-15 11:00:00
"349","1","15","12",11222.875,2023-01-15 12:00:00
"350","1","15","13",9666.341,2023-01-15 13:00:00
"351","1","15","14",5283.433,2023-01-15 14:00:00
"352","1","15","15",1816.404,2023-01-15 15:00:00
"353","1","15","16",1631.317,2023-01-15 16:00:00
"354","1","15","17",1574.872,2023-01-15 17:00:00
"355","1","15","18",1538.093,2023-01-15 18:00:00
"356","1","15","19",1522.893,2023-01-15 19:00:00
"357","1","15","20",1534.778,2023-01-15 20:00:00
"358","1","15","21",1489.929,2023-01-15 21:00:00
"359","1","15","22",1456.159,2023-01-15 22:00:00
"360","1","15","23",1335.283,2023-01-15 23:00:00
"361","1","16","0",1223.334,2023-01-16 00:00:00
"362","1","16","1",1123.24,2023-01-16 01:00:00
"363","1","16","2",908.765,2023-01-16 02:00:00
"364","1","16","3",677.144,2023-01-16 03:00:00
"365","1","16","4",557.976,2023-01-16 04:00:00
"366","1","16","5",412.93,2023-01-16 05:00:00
"367","1","16","6",401.069,2023-01-16 06:00:00
"368","1","16","7",349.216,2023-01-16 07:00:00
"369","1","16","8",317.215,2023-01-16 08:00:00
"370","1","16","9",1726.399,2023-01-16 09:00:00
"371","1","16","10",5251.94,2023-01-16 10:00:00
"372","1","16","11",9453.99,2023-01-16 11:00:00
"373","1","16","12",12583.073,2023-01-16 12:00:00
"374","1","16","13",11410.104,2023-01-16 13:00:00
"375","1","16","14",3544.302,2023-01-16 14:00:00
"376","1","16","15",723.686,2023-01-16 15:00:00
"377","1","16","16",532.38,2023-01-16 16:00:00
"378","1","16","17",823.969,2023-01-16 17:00:00
"379","1","16","18",985.312,2023-01-16 18:00:00
"380","1","16","19",1122.88,2023-01-16 19:00:00
"381","1","16","20",1068.448,2023-01-16 20:00:00
"382","1","16","21",1027.498,2023-01-16 21:00:00
"383","1","16","22",945.87,2023-01-16 22:00:00
"384","1","16","23",857.441,2023-01-16 23:00:00
"385","1","17","0",798.191,2023-01-17 00:00:00
"386","1","17","1",656.077,2023-01-17 01:00:00
"387","1","17","2",722.059,2023-01-17 02:00:00
"388","1","17","3",716.723,2023-01-17 03:00:00
"389","1","17","4",587.678,2023-01-17 04:00:00
"390","1","17","5",512.212,2023-01-17 05:00:00
"391","1","17","6",478.024,2023-01-17 06:00:00
"392","1","17","7",354.089,2023-01-17 07:00:00
"393","1","17","8",249.995,2023-01-17 08:00:00
"394","1","17","9",299.418,2023-01-17 09:00:00
"395","1","17","10",673.936,2023-01-17 10:00:00
"396","1","17","11",974.118,2023-01-17 11:00:00
"397","1","17","12",1284.586,2023-01-17 12:00:00
"398","1","17","13",1637.82,2023-01-17 13:00:00
"399","1","17","14",1743.173,2023-01-17 14:00:00
"400","1","17","15",1375.725,2023-01-17 15:00:00
"401","1","17","16",830.875,2023-01-17 16:00:00
"402","1","17","17",1013.738,2023-01-17 17:00:00
"403","1","17","18",912.796,2023-01-17 18:00:00
"404","1","17","19",938.831,2023-01-17 19:00:00
"405","1","17","20",910.953,2023-01-17 20:00:00
"406","1","17","21",974.611,2023-01-17 21:00:00
"407","1","17","22",845.113,2023-01-17 22:00:00
"408","1","17","23",919.821,2023-01-17 23:00:00
"409","1","18","0",892.523,2023-01-18 00:00:00
"410","1","18","1",934.968,2023-01-18 01:00:00
"411","1","18","2",770.836,2023-01-18 02:00:00
"412","1","18","3",819.337,2023-01-18 03:00:00
"413","1","18","4",670.669,2023-01-18 04:00:00
"414","1","18","5",398.665,2023-01-18 05:00:00
"415","1","18","6",382.92,2023-01-18 06:00:00
"416","1","18","7",382.775,2023-01-18 07:00:00
"417","1","18","8",346.227,2023-01-18 08:00:00
"418","1","18","9",1410.212,2023-01-18 09:00:00
"419","1","18","10",7413.262,2023-01-18 10:00:00
"420","1","18","11",11867.335,2023-01-18 11:00:00
"421","1","18","12",10173.122,2023-01-18 12:00:00
"422","1","18","13",5716.615,2023-01-18 13:00:00
"423","1","18","14",4674.561,2023-01-18 14:00:00
"424","1","18","15",1854.447,2023-01-18 15:00:00
"425","1","18","16",133.537,2023-01-18 16:00:00
"426","1","18","17",195.606,2023-01-18 17:00:00
"427","1","18","18",215.828,2023-01-18 18:00:00
"428","1","18","19",248.318,2023-01-18 19:00:00
"429","1","18","20",238.973,2023-01-18 20:00:00
"430","1","18","21",187.743,2023-01-18 21:00:00
"431","1","18","22",149.886,2023-01-18 22:00:00
"432","1","18","23",249.272,2023-01-18 23:00:00
"433","1","19","0",294.428,2023-01-19 00:00:00
"434","1","19","1",329.097,2023-01-19 01:00:00
"435","1","19","2",411.095,2023-01-19 02:00:00
"436","1","19","3",443.514,2023-01-19 03:00:00
"437","1","19","4",487.061,2023-01-19 04:00:00
"438","1","19","5",494.313,2023-01-19 05:00:00
"439","1","19","6",576.755,2023-01-19 06:00:00
"440","1","19","7",640.305,2023-01-19 07:00:00
"441","1","19","8",763.762,2023-01-19 08:00:00
"442","1","19","9",1095.323,2023-01-19 09:00:00
"443","1","19","10",1411.99,2023-01-19 10:00:00
"444","1","19","11",1818.467,2023-01-19 11:00:00
"445","1","19","12",2211.774,2023-01-19 12:00:00
"446","1","19","13",1958.03,2023-01-19 13:00:00
"447","1","19","14",1180.029,2023-01-19 14:00:00
"448","1","19","15",848.942,2023-01-19 15:00:00
"449","1","19","16",710.852,2023-01-19 16:00:00
"450","1","19","17",655.809,2023-01-19 17:00:00
"451","1","19","18",515.55,2023-01-19 18:00:00
"452","1","19","19",223.824,2023-01-19 19:00:00
"453","1","19","20",150.841,2023-01-19 20:00:00
"454","1","19","21",103.744,2023-01-19 21:00:00
"455","1","19","22",79.355,2023-01-19 22:00:00
"456","1","19","23",100.933,2023-01-19 23:00:00
"457","1","20","0",104.799,2023-01-20 00:00:00
"458","1","20","1",101.413,2023-01-20 01:00:00
"459","1","20","2",106.545,2023-01-20 02:00:00
"460","1","20","3",104.581,2023-01-20 03:00:00
"461","1","20","4",120.859,2023-01-20 04:00:00
"462","1","20","5",116.538,2023-01-20 05:00:00
"463","1","20","6",104.72,2023-01-20 06:00:00
"464","1","20","7",100.013,2023-01-20 07:00:00
"465","1","20","8",102.067,2023-01-20 08:00:00
"466","1","20","9",1459.341,2023-01-20 09:00:00
"467","1","20","10",6891.545,2023-01-20 10:00:00
"468","1","20","11",11630.002,2023-01-20 11:00:00
"469","1","20","12",11863.216,2023-01-20 12:00:00
"470","1","20","13",9153.455,2023-01-20 13:00:00
"471","1","20","14",4820.949,2023-01-20 14:00:00
"472","1","20","15",570.792,2023-01-20 15:00:00
"473","1","20","16",95.288,2023-01-20 16:00:00
"474","1","20","17",153.746,2023-01-20 17:00:00
"475","1","20","18",145.873,2023-01-20 18:00:00
"476","1","20","19",97.68,2023-01-20 19:00:00
"477","1","20","20",82.198,2023-01-20 20:00:00
"478","1","20","21",72.107,2023-01-20 21:00:00
"479","1","20","22",72.887,2023-01-20 22:00:00
"480","1","20","23",63.349,2023-01-20 23:00:00
"481","1","21","0",57.636,2023-01-21 00:00:00
"482","1","21","1",56.698,2023-01-21 01:00:00
"483","1","21","2",52.482,2023-01-21 02:00:00
"484","1","21","3",55.715,2023-01-21 03:00:00
"485","1","21","4",66.125,2023-01-21 04:00:00
"486","1","21","5",65.83,2023-01-21 05:00:00
"487","1","21","6",78.097,2023-01-21 06:00:00
"488","1","21","7",77.604,2023-01-21 07:00:00
"489","1","21","8",99.297,2023-01-21 08:00:00
"490","1","21","9",432.259,2023-01-21 09:00:00
"491","1","21","10",1875.218,2023-01-21 10:00:00
"492","1","21","11",4472.165,2023-01-21 11:00:00
"493","1","21","12",4574.653,2023-01-21 12:00:00
"494","1","21","13",4770.691,2023-01-21 13:00:00
"495","1","21","14",4812.914,2023-01-21 14:00:00
"496","1","21","15",1214.262,2023-01-21 15:00:00
"497","1","21","16",182.942,2023-01-21 16:00:00
"498","1","21","17",251.886,2023-01-21 17:00:00
"499","1","21","18",315.621,2023-01-21 18:00:00
"500","1","21","19",325.639,2023-01-21 19:00:00
"501","1","21","20",392.59,2023-01-21 20:00:00
"502","1","21","21",469.161,2023-01-21 21:00:00
"503","1","21","22",352.627,2023-01-21 22:00:00
"504","1","21","23",337.79,2023-01-21 23:00:00
"505","1","22","0",287.393,2023-01-22 00:00:00
"506","1","22","1",275.088,2023-01-22 01:00:00
"507","1","22","2",305.911,2023-01-22 02:00:00
"508","1","22","3",258.621,2023-01-22 03:00:00
"509","1","22","4",298.539,2023-01-22 04:00:00
"510","1","22","5",279.418,2023-01-22 05:00:00
"511","1","22","6",245.349,2023-01-22 06:00:00
"512","1","22","7",217.225,2023-01-22 07:00:00
"513","1","22","8",242.719,2023-01-22 08:00:00
"514","1","22","9",551.707,2023-01-22 09:00:00
"515","1","22","10",1463.725,2023-01-22 10:00:00
"516","1","22","11",2437.223,2023-01-22 11:00:00
"517","1","22","12",2804.777,2023-01-22 12:00:00
"518","1","22","13",2218.968,2023-01-22 13:00:00
"519","1","22","14",1051.853,2023-01-22 14:00:00
"520","1","22","15",336.612,2023-01-22 15:00:00
"521","1","22","16",172.831,2023-01-22 16:00:00
"522","1","22","17",239.131,2023-01-22 17:00:00
"523","1","22","18",197.46,2023-01-22 18:00:00
"524","1","22","19",168.645,2023-01-22 19:00:00
"525","1","22","20",180.265,2023-01-22 20:00:00
"526","1","22","21",128.762,2023-01-22 21:00:00
"527","1","22","22",123.881,2023-01-22 22:00:00
"528","1","22","23",118.36,2023-01-22 23:00:00
