"","...5","...6","...7","Total_Reading","DateTime"
"1",1,1,0,570667.582,2023-01-01 00:00:00
"2",1,1,1,574584.491,2023-01-01 01:00:00
"3",1,1,2,559085.339,2023-01-01 02:00:00
"4",1,1,3,497818.961,2023-01-01 03:00:00
"5",1,1,4,446863.233,2023-01-01 04:00:00
"6",1,1,5,416944.851,2023-01-01 05:00:00
"7",1,1,6,403378.632,2023-01-01 06:00:00
"8",1,1,7,414101.779,2023-01-01 07:00:00
"9",1,1,8,475428.881,2023-01-01 08:00:00
"10",1,1,9,579096.944,2023-01-01 09:00:00
"11",1,1,10,661245.59,2023-01-01 10:00:00
"12",1,1,11,695556.58,2023-01-01 11:00:00
"13",1,1,12,710096.616,2023-01-01 12:00:00
"14",1,1,13,709354.367,2023-01-01 13:00:00
"15",1,1,14,719999.769,2023-01-01 14:00:00
"16",1,1,15,712318.61,2023-01-01 15:00:00
"17",1,1,16,771218.377,2023-01-01 16:00:00
"18",1,1,17,913558.28,2023-01-01 17:00:00
"19",1,1,18,858374.84,2023-01-01 18:00:00
"20",1,1,19,766507.856,2023-01-01 19:00:00
"21",1,1,20,706504.187,2023-01-01 20:00:00
"22",1,1,21,635660.652,2023-01-01 21:00:00
"23",1,1,22,582034.42,2023-01-01 22:00:00
"24",1,1,23,527928.925,2023-01-01 23:00:00
"25",1,2,0,463550.933,2023-01-02 00:00:00
"26",1,2,1,445280.156,2023-01-02 01:00:00
"27",1,2,2,430123.652,2023-01-02 02:00:00
"28",1,2,3,413732.682,2023-01-02 03:00:00
"29",1,2,4,411083.824,2023-01-02 04:00:00
"30",1,2,5,413080.477,2023-01-02 05:00:00
"31",1,2,6,443741.208,2023-01-02 06:00:00
"32",1,2,7,449106.268,2023-01-02 07:00:00
"33",1,2,8,469984.675,2023-01-02 08:00:00
"34",1,2,9,511197.942,2023-01-02 09:00:00
"35",1,2,10,532570.853,2023-01-02 10:00:00
"36",1,2,11,528523.127,2023-01-02 11:00:00
"37",1,2,12,547633.335,2023-01-02 12:00:00
"38",1,2,13,553578.066,2023-01-02 13:00:00
"39",1,2,14,548665.468,2023-01-02 14:00:00
"40",1,2,15,575922.629,2023-01-02 15:00:00
"41",1,2,16,703171.383,2023-01-02 16:00:00
"42",1,2,17,911823.158,2023-01-02 17:00:00
"43",1,2,18,825200.118,2023-01-02 18:00:00
"44",1,2,19,720779.092,2023-01-02 19:00:00
"45",1,2,20,660105.213,2023-01-02 20:00:00
"46",1,2,21,621875.339,2023-01-02 21:00:00
"47",1,2,22,552314.628,2023-01-02 22:00:00
"48",1,2,23,497628.278,2023-01-02 23:00:00
"49",1,3,0,469733.445,2023-01-03 00:00:00
"50",1,3,1,487136.643,2023-01-03 01:00:00
"51",1,3,2,473497.679,2023-01-03 02:00:00
"52",1,3,3,446751.225,2023-01-03 03:00:00
"53",1,3,4,387942.714,2023-01-03 04:00:00
"54",1,3,5,366456.833,2023-01-03 05:00:00
"55",1,3,6,398913.235,2023-01-03 06:00:00
"56",1,3,7,447997.121,2023-01-03 07:00:00
"57",1,3,8,473653.388,2023-01-03 08:00:00
"58",1,3,9,469566.742,2023-01-03 09:00:00
"59",1,3,10,464199.774,2023-01-03 10:00:00
"60",1,3,11,457924.613,2023-01-03 11:00:00
"61",1,3,12,466390.764,2023-01-03 12:00:00
"62",1,3,13,445239.025,2023-01-03 13:00:00
"63",1,3,14,460994.437,2023-01-03 14:00:00
"64",1,3,15,496846.848,2023-01-03 15:00:00
"65",1,3,16,636802.005,2023-01-03 16:00:00
"66",1,3,17,863250.761,2023-01-03 17:00:00
"67",1,3,18,808421.297,2023-01-03 18:00:00
"68",1,3,19,703609.913,2023-01-03 19:00:00
"69",1,3,20,676927.561,2023-01-03 20:00:00
"70",1,3,21,634354.975,2023-01-03 21:00:00
"71",1,3,22,566421.002,2023-01-03 22:00:00
"72",1,3,23,538014.008,2023-01-03 23:00:00
"73",1,4,0,507067.568,2023-01-04 00:00:00
"74",1,4,1,502465.89,2023-01-04 01:00:00
"75",1,4,2,512454.363,2023-01-04 02:00:00
"76",1,4,3,536216.953,2023-01-04 03:00:00
"77",1,4,4,514280.019,2023-01-04 04:00:00
"78",1,4,5,494219.914,2023-01-04 05:00:00
"79",1,4,6,517555.318,2023-01-04 06:00:00
"80",1,4,7,531256.962,2023-01-04 07:00:00
"81",1,4,8,574121.645,2023-01-04 08:00:00
"82",1,4,9,583063.804,2023-01-04 09:00:00
"83",1,4,10,583079.49,2023-01-04 10:00:00
"84",1,4,11,586798.029,2023-01-04 11:00:00
"85",1,4,12,589488.483,2023-01-04 12:00:00
"86",1,4,13,585383.717,2023-01-04 13:00:00
"87",1,4,14,596818.832,2023-01-04 14:00:00
"88",1,4,15,629072.339,2023-01-04 15:00:00
"89",1,4,16,758638.622,2023-01-04 16:00:00
"90",1,4,17,954230.842,2023-01-04 17:00:00
"91",1,4,18,887217.053,2023-01-04 18:00:00
"92",1,4,19,784628.447,2023-01-04 19:00:00
"93",1,4,20,730645.043,2023-01-04 20:00:00
"94",1,4,21,688337.62,2023-01-04 21:00:00
"95",1,4,22,615151.957,2023-01-04 22:00:00
"96",1,4,23,583155.353,2023-01-04 23:00:00
"97",1,5,0,591978.552,2023-01-05 00:00:00
"98",1,5,1,581169.563,2023-01-05 01:00:00
"99",1,5,2,537619.92,2023-01-05 02:00:00
"100",1,5,3,484314.886,2023-01-05 03:00:00
"101",1,5,4,471836.23,2023-01-05 04:00:00
"102",1,5,5,467491.375,2023-01-05 05:00:00
"103",1,5,6,505697.908,2023-01-05 06:00:00
"104",1,5,7,518447.678,2023-01-05 07:00:00
"105",1,5,8,522014.38,2023-01-05 08:00:00
"106",1,5,9,493920.708,2023-01-05 09:00:00
"107",1,5,10,476779.069,2023-01-05 10:00:00
"108",1,5,11,465874.681,2023-01-05 11:00:00
"109",1,5,12,465486.04,2023-01-05 12:00:00
"110",1,5,13,443000.63,2023-01-05 13:00:00
"111",1,5,14,451619.626,2023-01-05 14:00:00
"112",1,5,15,491264.027,2023-01-05 15:00:00
"113",1,5,16,612018.01,2023-01-05 16:00:00
"114",1,5,17,818692.227,2023-01-05 17:00:00
"115",1,5,18,777231.746,2023-01-05 18:00:00
"116",1,5,19,682265.424,2023-01-05 19:00:00
"117",1,5,20,615785.936,2023-01-05 20:00:00
"118",1,5,21,577596.201,2023-01-05 21:00:00
"119",1,5,22,522833.056,2023-01-05 22:00:00
"120",1,5,23,465770.337,2023-01-05 23:00:00
"121",1,6,0,453426.792,2023-01-06 00:00:00
"122",1,6,1,456625.65,2023-01-06 01:00:00
"123",1,6,2,476630.928,2023-01-06 02:00:00
"124",1,6,3,504686.806,2023-01-06 03:00:00
"125",1,6,4,492264.15,2023-01-06 04:00:00
"126",1,6,5,461419.963,2023-01-06 05:00:00
"127",1,6,6,500699.27,2023-01-06 06:00:00
"128",1,6,7,537936.812,2023-01-06 07:00:00
"129",1,6,8,531259.183,2023-01-06 08:00:00
"130",1,6,9,554209.026,2023-01-06 09:00:00
"131",1,6,10,551115.342,2023-01-06 10:00:00
"132",1,6,11,549863.074,2023-01-06 11:00:00
"133",1,6,12,549554.129,2023-01-06 12:00:00
"134",1,6,13,558800.436,2023-01-06 13:00:00
"135",1,6,14,554282.028,2023-01-06 14:00:00
"136",1,6,15,553243.591,2023-01-06 15:00:00
"137",1,6,16,650694.422,2023-01-06 16:00:00
"138",1,6,17,833004.638,2023-01-06 17:00:00
"139",1,6,18,817688.701,2023-01-06 18:00:00
"140",1,6,19,680986.614,2023-01-06 19:00:00
"141",1,6,20,619022.258,2023-01-06 20:00:00
"142",1,6,21,572652.873,2023-01-06 21:00:00
"143",1,6,22,543760.67,2023-01-06 22:00:00
"144",1,6,23,496931.015,2023-01-06 23:00:00
"145",1,7,0,437301.673,2023-01-07 00:00:00
"146",1,7,1,416060.934,2023-01-07 01:00:00
"147",1,7,2,421466.375,2023-01-07 02:00:00
"148",1,7,3,437257.532,2023-01-07 03:00:00
"149",1,7,4,435042.351,2023-01-07 04:00:00
"150",1,7,5,388118.357,2023-01-07 05:00:00
"151",1,7,6,380425.663,2023-01-07 06:00:00
"152",1,7,7,420996.231,2023-01-07 07:00:00
"153",1,7,8,533987.133,2023-01-07 08:00:00
"154",1,7,9,594139.447,2023-01-07 09:00:00
"155",1,7,10,637811.773,2023-01-07 10:00:00
"156",1,7,11,678716.111,2023-01-07 11:00:00
"157",1,7,12,684776.703,2023-01-07 12:00:00
"158",1,7,13,692079.744,2023-01-07 13:00:00
"159",1,7,14,687347.822,2023-01-07 14:00:00
"160",1,7,15,689864.179,2023-01-07 15:00:00
"161",1,7,16,754781.223,2023-01-07 16:00:00
"162",1,7,17,911242.462,2023-01-07 17:00:00
"163",1,7,18,864415.097,2023-01-07 18:00:00
"164",1,7,19,742158.592,2023-01-07 19:00:00
"165",1,7,20,678662.911,2023-01-07 20:00:00
"166",1,7,21,651058.574,2023-01-07 21:00:00
"167",1,7,22,614191.797,2023-01-07 22:00:00
"168",1,7,23,584949.945,2023-01-07 23:00:00
"169",1,8,0,568293.76,2023-01-08 00:00:00
"170",1,8,1,579274.735,2023-01-08 01:00:00
"171",1,8,2,553433.15,2023-01-08 02:00:00
"172",1,8,3,544724.087,2023-01-08 03:00:00
"173",1,8,4,494418.719,2023-01-08 04:00:00
"174",1,8,5,450440.115,2023-01-08 05:00:00
"175",1,8,6,447571.767,2023-01-08 06:00:00
"176",1,8,7,485339.083,2023-01-08 07:00:00
"177",1,8,8,570725.144,2023-01-08 08:00:00
"178",1,8,9,613108.435,2023-01-08 09:00:00
"179",1,8,10,626147.226,2023-01-08 10:00:00
"180",1,8,11,638364.747,2023-01-08 11:00:00
"181",1,8,12,658261.949,2023-01-08 12:00:00
"182",1,8,13,663200.762,2023-01-08 13:00:00
"183",1,8,14,661204.063,2023-01-08 14:00:00
"184",1,8,15,645859.072,2023-01-08 15:00:00
"185",1,8,16,692731.605,2023-01-08 16:00:00
"186",1,8,17,887027.866,2023-01-08 17:00:00
"187",1,8,18,822176.649,2023-01-08 18:00:00
"188",1,8,19,704461.453,2023-01-08 19:00:00
"189",1,8,20,646179.516,2023-01-08 20:00:00
"190",1,8,21,596468.677,2023-01-08 21:00:00
"191",1,8,22,523654.618,2023-01-08 22:00:00
"192",1,8,23,497211.844,2023-01-08 23:00:00
"193",1,9,0,472953.33,2023-01-09 00:00:00
"194",1,9,1,491322.975,2023-01-09 01:00:00
"195",1,9,2,486216.378,2023-01-09 02:00:00
"196",1,9,3,467248.416,2023-01-09 03:00:00
"197",1,9,4,402910.922,2023-01-09 04:00:00
"198",1,9,5,373292.962,2023-01-09 05:00:00
"199",1,9,6,427553.728,2023-01-09 06:00:00
"200",1,9,7,485294.838,2023-01-09 07:00:00
"201",1,9,8,475823.753,2023-01-09 08:00:00
"202",1,9,9,472872.844,2023-01-09 09:00:00
"203",1,9,10,461697.347,2023-01-09 10:00:00
"204",1,9,11,462824.382,2023-01-09 11:00:00
"205",1,9,12,453376.301,2023-01-09 12:00:00
"206",1,9,13,457575.379,2023-01-09 13:00:00
"207",1,9,14,479907.105,2023-01-09 14:00:00
"208",1,9,15,516154.967,2023-01-09 15:00:00
"209",1,9,16,643251.137,2023-01-09 16:00:00
"210",1,9,17,851624.349,2023-01-09 17:00:00
"211",1,9,18,789334.038,2023-01-09 18:00:00
"212",1,9,19,677527.855,2023-01-09 19:00:00
"213",1,9,20,614757.745,2023-01-09 20:00:00
"214",1,9,21,563709.582,2023-01-09 21:00:00
"215",1,9,22,503127.408,2023-01-09 22:00:00
"216",1,9,23,425830.954,2023-01-09 23:00:00
"217",1,10,0,414175.472,2023-01-10 00:00:00
"218",1,10,1,452277.958,2023-01-10 01:00:00
"219",1,10,2,447097.949,2023-01-10 02:00:00
"220",1,10,3,406843.979,2023-01-10 03:00:00
"221",1,10,4,363828.958,2023-01-10 04:00:00
"222",1,10,5,337165.569,2023-01-10 05:00:00
"223",1,10,6,397885.065,2023-01-10 06:00:00
"224",1,10,7,439569.881,2023-01-10 07:00:00
"225",1,10,8,444463.452,2023-01-10 08:00:00
"226",1,10,9,433697.85,2023-01-10 09:00:00
"227",1,10,10,419402.013,2023-01-10 10:00:00
"228",1,10,11,424992.729,2023-01-10 11:00:00
"229",1,10,12,434299.174,2023-01-10 12:00:00
"230",1,10,13,443858.937,2023-01-10 13:00:00
"231",1,10,14,479961.019,2023-01-10 14:00:00
"232",1,10,15,512719.12,2023-01-10 15:00:00
"233",1,10,16,635863.186,2023-01-10 16:00:00
"234",1,10,17,845430.097,2023-01-10 17:00:00
"235",1,10,18,786886.564,2023-01-10 18:00:00
"236",1,10,19,681737.023,2023-01-10 19:00:00
"237",1,10,20,646747.37,2023-01-10 20:00:00
"238",1,10,21,645907.727,2023-01-10 21:00:00
"239",1,10,22,616591.377,2023-01-10 22:00:00
"240",1,10,23,573151.667,2023-01-10 23:00:00
"241",1,11,0,579295.612,2023-01-11 00:00:00
"242",1,11,1,607226.357,2023-01-11 01:00:00
"243",1,11,2,578126.276,2023-01-11 02:00:00
"244",1,11,3,524724.168,2023-01-11 03:00:00
"245",1,11,4,480201.439,2023-01-11 04:00:00
"246",1,11,5,442710.763,2023-01-11 05:00:00
"247",1,11,6,472428.97,2023-01-11 06:00:00
"248",1,11,7,492281.902,2023-01-11 07:00:00
"249",1,11,8,465110.687,2023-01-11 08:00:00
"250",1,11,9,474953.176,2023-01-11 09:00:00
"251",1,11,10,461156.591,2023-01-11 10:00:00
"252",1,11,11,449637.559,2023-01-11 11:00:00
"253",1,11,12,468013.007,2023-01-11 12:00:00
"254",1,11,13,481734.962,2023-01-11 13:00:00
"255",1,11,14,476888.492,2023-01-11 14:00:00
"256",1,11,15,517426.098,2023-01-11 15:00:00
"257",1,11,16,631580.979,2023-01-11 16:00:00
"258",1,11,17,848926.864,2023-01-11 17:00:00
"259",1,11,18,781905.282,2023-01-11 18:00:00
"260",1,11,19,685058.869,2023-01-11 19:00:00
"261",1,11,20,637691.143,2023-01-11 20:00:00
"262",1,11,21,592012.628,2023-01-11 21:00:00
"263",1,11,22,538662.894,2023-01-11 22:00:00
"264",1,11,23,520153.509,2023-01-11 23:00:00
"265",1,12,0,507093.459,2023-01-12 00:00:00
"266",1,12,1,502800.21,2023-01-12 01:00:00
"267",1,12,2,497180.539,2023-01-12 02:00:00
"268",1,12,3,491517.823,2023-01-12 03:00:00
"269",1,12,4,438994.447,2023-01-12 04:00:00
"270",1,12,5,431742.846,2023-01-12 05:00:00
"271",1,12,6,455768.389,2023-01-12 06:00:00
"272",1,12,7,480839.145,2023-01-12 07:00:00
"273",1,12,8,520543.924,2023-01-12 08:00:00
"274",1,12,9,521284.71,2023-01-12 09:00:00
"275",1,12,10,512616.663,2023-01-12 10:00:00
"276",1,12,11,512705.312,2023-01-12 11:00:00
"277",1,12,12,504796.838,2023-01-12 12:00:00
"278",1,12,13,493726.476,2023-01-12 13:00:00
"279",1,12,14,498964.373,2023-01-12 14:00:00
"280",1,12,15,533514.339,2023-01-12 15:00:00
"281",1,12,16,640124.145,2023-01-12 16:00:00
"282",1,12,17,817396.188,2023-01-12 17:00:00
"283",1,12,18,776697.922,2023-01-12 18:00:00
"284",1,12,19,696335.886,2023-01-12 19:00:00
"285",1,12,20,639729.512,2023-01-12 20:00:00
"286",1,12,21,614991.283,2023-01-12 21:00:00
"287",1,12,22,591848.997,2023-01-12 22:00:00
"288",1,12,23,539487.427,2023-01-12 23:00:00
"289",1,13,0,496448.361,2023-01-13 00:00:00
"290",1,13,1,510358.479,2023-01-13 01:00:00
"291",1,13,2,505273.469,2023-01-13 02:00:00
"292",1,13,3,497826.991,2023-01-13 03:00:00
"293",1,13,4,465433.863,2023-01-13 04:00:00
"294",1,13,5,440019.937,2023-01-13 05:00:00
"295",1,13,6,479249.228,2023-01-13 06:00:00
"296",1,13,7,534348.308,2023-01-13 07:00:00
"297",1,13,8,550585.608,2023-01-13 08:00:00
"298",1,13,9,568952.583,2023-01-13 09:00:00
"299",1,13,10,553706.921,2023-01-13 10:00:00
"300",1,13,11,579458.343,2023-01-13 11:00:00
"301",1,13,12,600449.152,2023-01-13 12:00:00
"302",1,13,13,608896.026,2023-01-13 13:00:00
"303",1,13,14,616513.481,2023-01-13 14:00:00
"304",1,13,15,624930.985,2023-01-13 15:00:00
"305",1,13,16,718452.175,2023-01-13 16:00:00
"306",1,13,17,902279.159,2023-01-13 17:00:00
"307",1,13,18,843253.125,2023-01-13 18:00:00
"308",1,13,19,746468.829,2023-01-13 19:00:00
"309",1,13,20,692330.167,2023-01-13 20:00:00
"310",1,13,21,643571.928,2023-01-13 21:00:00
"311",1,13,22,593405.261,2023-01-13 22:00:00
"312",1,13,23,555936.983,2023-01-13 23:00:00
"313",1,14,0,571207.218,2023-01-14 00:00:00
"314",1,14,1,565257.076,2023-01-14 01:00:00
"315",1,14,2,511696.327,2023-01-14 02:00:00
"316",1,14,3,470323.428,2023-01-14 03:00:00
"317",1,14,4,435306.446,2023-01-14 04:00:00
"318",1,14,5,424725.518,2023-01-14 05:00:00
"319",1,14,6,428864.59,2023-01-14 06:00:00
"320",1,14,7,491596.509,2023-01-14 07:00:00
"321",1,14,8,604372.026,2023-01-14 08:00:00
"322",1,14,9,659043.943,2023-01-14 09:00:00
"323",1,14,10,670727.235,2023-01-14 10:00:00
"324",1,14,11,681626.972,2023-01-14 11:00:00
"325",1,14,12,690660.877,2023-01-14 12:00:00
"326",1,14,13,701495.327,2023-01-14 13:00:00
"327",1,14,14,717643.114,2023-01-14 14:00:00
"328",1,14,15,740493.207,2023-01-14 15:00:00
"329",1,14,16,816065.423,2023-01-14 16:00:00
"330",1,14,17,958339.023,2023-01-14 17:00:00
"331",1,14,18,892596.088,2023-01-14 18:00:00
"332",1,14,19,786352.281,2023-01-14 19:00:00
"333",1,14,20,721136.989,2023-01-14 20:00:00
"334",1,14,21,672828.927,2023-01-14 21:00:00
"335",1,14,22,625488.171,2023-01-14 22:00:00
"336",1,14,23,581643.237,2023-01-14 23:00:00
"337",1,15,0,562010.241,2023-01-15 00:00:00
"338",1,15,1,563691.604,2023-01-15 01:00:00
"339",1,15,2,525147.496,2023-01-15 02:00:00
"340",1,15,3,504256.398,2023-01-15 03:00:00
"341",1,15,4,485334.131,2023-01-15 04:00:00
"342",1,15,5,468833.683,2023-01-15 05:00:00
"343",1,15,6,480479.125,2023-01-15 06:00:00
"344",1,15,7,526241.122,2023-01-15 07:00:00
"345",1,15,8,634968.91,2023-01-15 08:00:00
"346",1,15,9,697178.789,2023-01-15 09:00:00
"347",1,15,10,721654.762,2023-01-15 10:00:00
"348",1,15,11,741333.713,2023-01-15 11:00:00
"349",1,15,12,757355.147,2023-01-15 12:00:00
"350",1,15,13,792784.084,2023-01-15 13:00:00
"351",1,15,14,805578.805,2023-01-15 14:00:00
"352",1,15,15,807275.743,2023-01-15 15:00:00
"353",1,15,16,875843.29,2023-01-15 16:00:00
"354",1,15,17,1053253.815,2023-01-15 17:00:00
"355",1,15,18,975957.011,2023-01-15 18:00:00
"356",1,15,19,839707.671,2023-01-15 19:00:00
"357",1,15,20,778418.753,2023-01-15 20:00:00
"358",1,15,21,697772.573,2023-01-15 21:00:00
"359",1,15,22,629241.03,2023-01-15 22:00:00
"360",1,15,23,544864.957,2023-01-15 23:00:00
"361",1,16,0,494460.992,2023-01-16 00:00:00
"362",1,16,1,466520.724,2023-01-16 01:00:00
"363",1,16,2,441696.46,2023-01-16 02:00:00
"364",1,16,3,412849.72,2023-01-16 03:00:00
"365",1,16,4,369726.678,2023-01-16 04:00:00
"366",1,16,5,353833.351,2023-01-16 05:00:00
"367",1,16,6,418304.34,2023-01-16 06:00:00
"368",1,16,7,473575.769,2023-01-16 07:00:00
"369",1,16,8,482268.262,2023-01-16 08:00:00
"370",1,16,9,470626.996,2023-01-16 09:00:00
"371",1,16,10,467580.004,2023-01-16 10:00:00
"372",1,16,11,470961.157,2023-01-16 11:00:00
"373",1,16,12,473350.169,2023-01-16 12:00:00
"374",1,16,13,478670.508,2023-01-16 13:00:00
"375",1,16,14,481763.49,2023-01-16 14:00:00
"376",1,16,15,508163.277,2023-01-16 15:00:00
"377",1,16,16,620704.325,2023-01-16 16:00:00
"378",1,16,17,841822.221,2023-01-16 17:00:00
"379",1,16,18,794507.616,2023-01-16 18:00:00
"380",1,16,19,674408.419,2023-01-16 19:00:00
"381",1,16,20,623309.81,2023-01-16 20:00:00
"382",1,16,21,580267.77,2023-01-16 21:00:00
"383",1,16,22,514709.591,2023-01-16 22:00:00
"384",1,16,23,461892.752,2023-01-16 23:00:00
"385",1,17,0,449552.065,2023-01-17 00:00:00
"386",1,17,1,456015.47,2023-01-17 01:00:00
"387",1,17,2,466305.844,2023-01-17 02:00:00
"388",1,17,3,447129.71,2023-01-17 03:00:00
"389",1,17,4,397302.823,2023-01-17 04:00:00
"390",1,17,5,391353.673,2023-01-17 05:00:00
"391",1,17,6,453797.661,2023-01-17 06:00:00
"392",1,17,7,497229.25,2023-01-17 07:00:00
"393",1,17,8,501808.192,2023-01-17 08:00:00
"394",1,17,9,506632.866,2023-01-17 09:00:00
"395",1,17,10,501995.513,2023-01-17 10:00:00
"396",1,17,11,492911.619,2023-01-17 11:00:00
"397",1,17,12,506822.757,2023-01-17 12:00:00
"398",1,17,13,468319.408,2023-01-17 13:00:00
"399",1,17,14,479964.207,2023-01-17 14:00:00
"400",1,17,15,514547.733,2023-01-17 15:00:00
"401",1,17,16,631103.024,2023-01-17 16:00:00
"402",1,17,17,845746.27,2023-01-17 17:00:00
"403",1,17,18,792374.834,2023-01-17 18:00:00
"404",1,17,19,684076.18,2023-01-17 19:00:00
"405",1,17,20,625465.896,2023-01-17 20:00:00
"406",1,17,21,582363.075,2023-01-17 21:00:00
"407",1,17,22,529035.772,2023-01-17 22:00:00
"408",1,17,23,474215.855,2023-01-17 23:00:00
"409",1,18,0,460082.253,2023-01-18 00:00:00
"410",1,18,1,469806.647,2023-01-18 01:00:00
"411",1,18,2,462890.246,2023-01-18 02:00:00
"412",1,18,3,459121.63,2023-01-18 03:00:00
"413",1,18,4,436426.915,2023-01-18 04:00:00
"414",1,18,5,418988.464,2023-01-18 05:00:00
"415",1,18,6,478880.89,2023-01-18 06:00:00
"416",1,18,7,533580.762,2023-01-18 07:00:00
"417",1,18,8,523768.514,2023-01-18 08:00:00
"418",1,18,9,516413.209,2023-01-18 09:00:00
"419",1,18,10,503814.382,2023-01-18 10:00:00
"420",1,18,11,504686.811,2023-01-18 11:00:00
"421",1,18,12,482732.425,2023-01-18 12:00:00
"422",1,18,13,479429.111,2023-01-18 13:00:00
"423",1,18,14,509768.95,2023-01-18 14:00:00
"424",1,18,15,531636.527,2023-01-18 15:00:00
"425",1,18,16,636809.88,2023-01-18 16:00:00
"426",1,18,17,862164.868,2023-01-18 17:00:00
"427",1,18,18,825039.878,2023-01-18 18:00:00
"428",1,18,19,715164.165,2023-01-18 19:00:00
"429",1,18,20,656953.437,2023-01-18 20:00:00
"430",1,18,21,606533.756,2023-01-18 21:00:00
"431",1,18,22,539392.518,2023-01-18 22:00:00
"432",1,18,23,494798.765,2023-01-18 23:00:00
"433",1,19,0,479441.706,2023-01-19 00:00:00
"434",1,19,1,467241.471,2023-01-19 01:00:00
"435",1,19,2,476301.857,2023-01-19 02:00:00
"436",1,19,3,464920.03,2023-01-19 03:00:00
"437",1,19,4,444249.246,2023-01-19 04:00:00
"438",1,19,5,390719.42,2023-01-19 05:00:00
"439",1,19,6,449094.302,2023-01-19 06:00:00
"440",1,19,7,477492.206,2023-01-19 07:00:00
"441",1,19,8,490192.122,2023-01-19 08:00:00
"442",1,19,9,484937.388,2023-01-19 09:00:00
"443",1,19,10,481316.328,2023-01-19 10:00:00
"444",1,19,11,477065.179,2023-01-19 11:00:00
"445",1,19,12,465801.346,2023-01-19 12:00:00
"446",1,19,13,473459.651,2023-01-19 13:00:00
"447",1,19,14,496608.161,2023-01-19 14:00:00
"448",1,19,15,527736.518,2023-01-19 15:00:00
"449",1,19,16,625484.447,2023-01-19 16:00:00
"450",1,19,17,838720.761,2023-01-19 17:00:00
"451",1,19,18,787053.395,2023-01-19 18:00:00
"452",1,19,19,691087.159,2023-01-19 19:00:00
"453",1,19,20,658792.062,2023-01-19 20:00:00
"454",1,19,21,602640.177,2023-01-19 21:00:00
"455",1,19,22,552294.666,2023-01-19 22:00:00
"456",1,19,23,519650.794,2023-01-19 23:00:00
"457",1,20,0,454734.183,2023-01-20 00:00:00
"458",1,20,1,447055.209,2023-01-20 01:00:00
"459",1,20,2,434603.618,2023-01-20 02:00:00
"460",1,20,3,406640.86,2023-01-20 03:00:00
"461",1,20,4,377208.359,2023-01-20 04:00:00
"462",1,20,5,389598.712,2023-01-20 05:00:00
"463",1,20,6,441998.691,2023-01-20 06:00:00
"464",1,20,7,488533.659,2023-01-20 07:00:00
"465",1,20,8,505008.604,2023-01-20 08:00:00
"466",1,20,9,505967.29,2023-01-20 09:00:00
"467",1,20,10,498300.399,2023-01-20 10:00:00
"468",1,20,11,499508.935,2023-01-20 11:00:00
"469",1,20,12,496776.115,2023-01-20 12:00:00
"470",1,20,13,498349.745,2023-01-20 13:00:00
"471",1,20,14,522252.726,2023-01-20 14:00:00
"472",1,20,15,553754.211,2023-01-20 15:00:00
"473",1,20,16,637018.019,2023-01-20 16:00:00
"474",1,20,17,809510.699,2023-01-20 17:00:00
"475",1,20,18,798063.785,2023-01-20 18:00:00
"476",1,20,19,687001.644,2023-01-20 19:00:00
"477",1,20,20,629053.291,2023-01-20 20:00:00
"478",1,20,21,588154.665,2023-01-20 21:00:00
"479",1,20,22,554682.277,2023-01-20 22:00:00
"480",1,20,23,510336.765,2023-01-20 23:00:00
"481",1,21,0,475001.169,2023-01-21 00:00:00
"482",1,21,1,449959.472,2023-01-21 01:00:00
"483",1,21,2,436735.887,2023-01-21 02:00:00
"484",1,21,3,430572.404,2023-01-21 03:00:00
"485",1,21,4,417604.088,2023-01-21 04:00:00
"486",1,21,5,395193.942,2023-01-21 05:00:00
"487",1,21,6,390192.601,2023-01-21 06:00:00
"488",1,21,7,458398.469,2023-01-21 07:00:00
"489",1,21,8,560317.537,2023-01-21 08:00:00
"490",1,21,9,595536.361,2023-01-21 09:00:00
"491",1,21,10,595794.953,2023-01-21 10:00:00
"492",1,21,11,606228.765,2023-01-21 11:00:00
"493",1,21,12,603460.029,2023-01-21 12:00:00
"494",1,21,13,593918.733,2023-01-21 13:00:00
"495",1,21,14,590918.992,2023-01-21 14:00:00
"496",1,21,15,587692.733,2023-01-21 15:00:00
"497",1,21,16,658333.543,2023-01-21 16:00:00
"498",1,21,17,828158.586,2023-01-21 17:00:00
"499",1,21,18,792770.077,2023-01-21 18:00:00
"500",1,21,19,674210.264,2023-01-21 19:00:00
"501",1,21,20,627005.509,2023-01-21 20:00:00
"502",1,21,21,585578.517,2023-01-21 21:00:00
"503",1,21,22,539930.018,2023-01-21 22:00:00
"504",1,21,23,495950.01,2023-01-21 23:00:00
"505",1,22,0,459967.004,2023-01-22 00:00:00
"506",1,22,1,462954.449,2023-01-22 01:00:00
"507",1,22,2,444805.472,2023-01-22 02:00:00
"508",1,22,3,416196.071,2023-01-22 03:00:00
"509",1,22,4,370018.991,2023-01-22 04:00:00
"510",1,22,5,363121.701,2023-01-22 05:00:00
"511",1,22,6,361580.23,2023-01-22 06:00:00
"512",1,22,7,420187.302,2023-01-22 07:00:00
"513",1,22,8,526450.501,2023-01-22 08:00:00
"514",1,22,9,621179.565,2023-01-22 09:00:00
"515",1,22,10,642823.76,2023-01-22 10:00:00
"516",1,22,11,654612.429,2023-01-22 11:00:00
"517",1,22,12,657144.302,2023-01-22 12:00:00
